web-scraper-order,web-scraper-start-url,News
"1701353242-14","https://timesofindia.indiatimes.com/2023/10/4/archivelist/year-2023,month-10,starttime-45203.cms","1984 gas tragedy: After 18-year wait, Dow Chemical finally shows up at Bhopal court"
"1701353242-15","https://timesofindia.indiatimes.com/2023/10/4/archivelist/year-2023,month-10,starttime-45203.cms","Cops raid 100 locations linked to NewsClick, arrest founder"
"1701353242-16","https://timesofindia.indiatimes.com/2023/10/4/archivelist/year-2023,month-10,starttime-45203.cms","Mahatma Award for Karuna FF"
"1701353242-17","https://timesofindia.indiatimes.com/2023/10/4/archivelist/year-2023,month-10,starttime-45203.cms","Kundali Bhagya update, October 3: Srishti is determined to gather evidence against Nidhi"
"1701353242-18","https://timesofindia.indiatimes.com/2023/10/4/archivelist/year-2023,month-10,starttime-45203.cms","Congress trying to divide Hindus, deprive minorities, says PM Modi"
"1701353242-19","https://timesofindia.indiatimes.com/2023/10/4/archivelist/year-2023,month-10,starttime-45203.cms","Sanya Malhotra: Earlier I would be harsh on myself, but not anymore (Exclusive)"
"1701353242-20","https://timesofindia.indiatimes.com/2023/10/4/archivelist/year-2023,month-10,starttime-45203.cms","Gulshan Devaiah: I love cinema, I’ll be sad if the cinematic experience is not valued"
"1701353242-21","https://timesofindia.indiatimes.com/2023/10/4/archivelist/year-2023,month-10,starttime-45203.cms","Most Effective Rat Repellent For Cars"
"1701353242-22","https://timesofindia.indiatimes.com/2023/10/4/archivelist/year-2023,month-10,starttime-45203.cms","BJP alleges irregularities but Nitish backs caste survey in Bihar"
"1701353242-23","https://timesofindia.indiatimes.com/2023/10/4/archivelist/year-2023,month-10,starttime-45203.cms","BJP alleges irregularities but Nitish backs caste survey in Bihar"
"1701353242-24","https://timesofindia.indiatimes.com/2023/10/4/archivelist/year-2023,month-10,starttime-45203.cms","Best Sports Shoes for Men: Top Picks"
"1701353242-25","https://timesofindia.indiatimes.com/2023/10/4/archivelist/year-2023,month-10,starttime-45203.cms","Kids' Skateboards for Young Thrill-Seekers: Cruisin' in Style"
"1701353242-26","https://timesofindia.indiatimes.com/2023/10/4/archivelist/year-2023,month-10,starttime-45203.cms","Aditya Roy Kapur, Kartik Aaryan, Anil Kapoor, Sonam Kapoor, Ananya Panday: Celebs attend the screening of 'Thank You For coming - Pics inside"
"1701353242-27","https://timesofindia.indiatimes.com/2023/10/4/archivelist/year-2023,month-10,starttime-45203.cms","Tremors in Delhi-NCR as multiple quakes hit Nepal"
"1701353242-28","https://timesofindia.indiatimes.com/2023/10/4/archivelist/year-2023,month-10,starttime-45203.cms","Canada seeks ‘pvt talks’ after India asks it to recall 41 diplomats by Oct 10"
"1701353242-29","https://timesofindia.indiatimes.com/2023/10/4/archivelist/year-2023,month-10,starttime-45203.cms","SC grants bail to M3M directors, says ED ‘shouldn’t be vindictive’"
"1701353242-30","https://timesofindia.indiatimes.com/2023/10/4/archivelist/year-2023,month-10,starttime-45203.cms","Puzzle IQ test: Only a keen mind can identify the baby's real father in under 10 seconds!"
"1701353242-31","https://timesofindia.indiatimes.com/2023/10/4/archivelist/year-2023,month-10,starttime-45203.cms","Parenting through grief: A guide to parenting after a significant loss and finding strength"
"1701353242-32","https://timesofindia.indiatimes.com/2023/10/4/archivelist/year-2023,month-10,starttime-45203.cms","Anupamaa's Rupali Ganguly and Nidhi Shah write a heartfelt note for Sagar Parekh aka Samar's last scene; former writes 'It is heartbreaking and emotionally draining and exhausting'"
"1701353242-33","https://timesofindia.indiatimes.com/2023/10/4/archivelist/year-2023,month-10,starttime-45203.cms","Jewar effect: Noida-YXP set to take off as IT hub"
"1701353242-34","https://timesofindia.indiatimes.com/2023/10/4/archivelist/year-2023,month-10,starttime-45203.cms","Set up wellness teams, pick up warning signs, schools told"
"1701353242-35","https://timesofindia.indiatimes.com/2023/10/4/archivelist/year-2023,month-10,starttime-45203.cms","For bail, can accused be forced to live-share location? SC to decide"
"1701353242-36","https://timesofindia.indiatimes.com/2023/10/4/archivelist/year-2023,month-10,starttime-45203.cms","Kumkum Bhagya update, October 3: Family ensure Khushi’s happiness"
"1701353242-37","https://timesofindia.indiatimes.com/2023/10/4/archivelist/year-2023,month-10,starttime-45203.cms","KCR wanted to join NDA, was rebuffed, says Modi in Telangana"
"1701353242-38","https://timesofindia.indiatimes.com/2023/10/4/archivelist/year-2023,month-10,starttime-45203.cms","KCR wanted to join NDA, was rebuffed, says Modi in Telangana"
"1701353242-39","https://timesofindia.indiatimes.com/2023/10/4/archivelist/year-2023,month-10,starttime-45203.cms","Sam Bankman-Fried's father, ex-Trump staffer among possible trial witnesses"
"1701353242-40","https://timesofindia.indiatimes.com/2023/10/4/archivelist/year-2023,month-10,starttime-45203.cms","Govt renews UAPA ban on Tripura outfits NLFT & ATTF"
"1701353242-41","https://timesofindia.indiatimes.com/2023/10/4/archivelist/year-2023,month-10,starttime-45203.cms","Manipur tribal body calls off shutdown after 2 days of protest"
"1701353242-42","https://timesofindia.indiatimes.com/2023/10/4/archivelist/year-2023,month-10,starttime-45203.cms","This festive season, glam up your basic hair bun"
"1701353242-43","https://timesofindia.indiatimes.com/2023/10/4/archivelist/year-2023,month-10,starttime-45203.cms","'Unwell' Ajit Pawar skips Delhi trip with CM, Devendra Fadnavis; but meets NCP men"
"1701353242-44","https://timesofindia.indiatimes.com/2023/10/4/archivelist/year-2023,month-10,starttime-45203.cms","TMC members detained in Delhi over stir at Krishi Bhavan"
"1701353242-45","https://timesofindia.indiatimes.com/2023/10/4/archivelist/year-2023,month-10,starttime-45203.cms","TMC members detained in Delhi over stir at Krishi Bhavan"
"1701353242-46","https://timesofindia.indiatimes.com/2023/10/4/archivelist/year-2023,month-10,starttime-45203.cms","Shiv Sena MP makes dean clean dirty toilet of Maharashtra hospital where 35 died in 3 days"
"1701353242-47","https://timesofindia.indiatimes.com/2023/10/4/archivelist/year-2023,month-10,starttime-45203.cms","2 Army soldiers killed, 12 injured as military transport vehicle crashes in Alaska"
"1701353242-48","https://timesofindia.indiatimes.com/2023/10/4/archivelist/year-2023,month-10,starttime-45203.cms","45-day covert operation, financial probe culminated in NewsClick raids"
"1701353242-49","https://timesofindia.indiatimes.com/2023/10/4/archivelist/year-2023,month-10,starttime-45203.cms","At least 21 killed in bus crash in the Italian city of Venice"
"1701353242-50","https://timesofindia.indiatimes.com/2023/10/4/archivelist/year-2023,month-10,starttime-45203.cms","McCarthy becomes first speaker ever to be ousted from job in House vote"
"1701353242-51","https://timesofindia.indiatimes.com/2023/10/4/archivelist/year-2023,month-10,starttime-45203.cms","Cops say ‘intimidating taunt’ led to carnage in UP’s Deoria; 16 held"
"1701353242-52","https://timesofindia.indiatimes.com/2023/10/4/archivelist/year-2023,month-10,starttime-45203.cms","INDIA bloc slams raids, says govt muzzling media"
"1701353242-53","https://timesofindia.indiatimes.com/2023/10/4/archivelist/year-2023,month-10,starttime-45203.cms","Journalist bodies express concern over NewsClick raids"
"1701353242-54","https://timesofindia.indiatimes.com/2023/10/4/archivelist/year-2023,month-10,starttime-45203.cms","Modi slams 'jitni abadi' call, says Congress cheating South"
"1701353242-55","https://timesofindia.indiatimes.com/2023/10/4/archivelist/year-2023,month-10,starttime-45203.cms","CPM neta says ‘girls saying no to hijab’, kicks up row in Kerala, party distances itself"
"1701353242-56","https://timesofindia.indiatimes.com/2023/10/4/archivelist/year-2023,month-10,starttime-45203.cms","Rahul call recipe for majoritarianism, posts Singhvi, deletes tweet"
"1701353242-57","https://timesofindia.indiatimes.com/2023/10/4/archivelist/year-2023,month-10,starttime-45203.cms","After Bihar, Odisha plans to publish survey report on OBCs"
"1701353242-58","https://timesofindia.indiatimes.com/2023/10/4/archivelist/year-2023,month-10,starttime-45203.cms","ON PAPER, CASTE-FREE AT PYRE, CAST OUT"
"1701353242-59","https://timesofindia.indiatimes.com/2023/10/4/archivelist/year-2023,month-10,starttime-45203.cms","Working in an office with no windows can cause high blood sugar levels"
"1701353242-60","https://timesofindia.indiatimes.com/2023/10/4/archivelist/year-2023,month-10,starttime-45203.cms","Assam plans survey for socio-economic boost to local Muslims"
"1701353242-61","https://timesofindia.indiatimes.com/2023/10/4/archivelist/year-2023,month-10,starttime-45203.cms","Govt can’t force comunidades to reduce land rent for events: HC"
"1701353242-62","https://timesofindia.indiatimes.com/2023/10/4/archivelist/year-2023,month-10,starttime-45203.cms","Goa Vision 2047 to be readied with help from NITI Aayog: CM"
"1701353242-63","https://timesofindia.indiatimes.com/2023/10/4/archivelist/year-2023,month-10,starttime-45203.cms","Mining resumption likely to be pushed to next year"
"1701353242-64","https://timesofindia.indiatimes.com/2023/10/4/archivelist/year-2023,month-10,starttime-45203.cms","Lifeguards rescue 17 over long weekend"
"1701353242-65","https://timesofindia.indiatimes.com/2023/10/4/archivelist/year-2023,month-10,starttime-45203.cms","Beware! WfH, online ‘trade’ are newest baits laid by cybercriminals"
"1701353242-66","https://timesofindia.indiatimes.com/2023/10/4/archivelist/year-2023,month-10,starttime-45203.cms","No cheer over street lights in Calangute"
"1701353242-67","https://timesofindia.indiatimes.com/2023/10/4/archivelist/year-2023,month-10,starttime-45203.cms","Spill-proof container takes Sonsoddo waste to Cacora"
"1701353242-68","https://timesofindia.indiatimes.com/2023/10/4/archivelist/year-2023,month-10,starttime-45203.cms","Chinchinim locals for cash crops"
"1701353242-69","https://timesofindia.indiatimes.com/2023/10/4/archivelist/year-2023,month-10,starttime-45203.cms","To increase cultivation, government will source hybrid veggie seeds for rabi season"
"1701353242-70","https://timesofindia.indiatimes.com/2023/10/4/archivelist/year-2023,month-10,starttime-45203.cms","School Diwali break from Oct 25 to Nov 18"
"1701353242-71","https://timesofindia.indiatimes.com/2023/10/4/archivelist/year-2023,month-10,starttime-45203.cms","Nod for tarring of Ardhofond road"
"1701353242-72","https://timesofindia.indiatimes.com/2023/10/4/archivelist/year-2023,month-10,starttime-45203.cms","High rating upgrades signal strong H1 show by India Inc"
"1701353242-73","https://timesofindia.indiatimes.com/2023/10/4/archivelist/year-2023,month-10,starttime-45203.cms","Leopard spotted in hsg socy near Gorewada"
"1701353242-74","https://timesofindia.indiatimes.com/2023/10/4/archivelist/year-2023,month-10,starttime-45203.cms","Biden urges new speaker elected quickly to face 'challenges': W.House"
"1701353242-75","https://timesofindia.indiatimes.com/2023/10/4/archivelist/year-2023,month-10,starttime-45203.cms","Pathar Pratima to France: Bengal boy fuels green dream"
"1701353242-76","https://timesofindia.indiatimes.com/2023/10/4/archivelist/year-2023,month-10,starttime-45203.cms","Delhi records season’s lowest night temperature at 18.3 degree Celsius on Tuesday"
"1701353242-77","https://timesofindia.indiatimes.com/2023/10/4/archivelist/year-2023,month-10,starttime-45203.cms","1.4cr sqm land converted, Pernem green cover cut by 20% for luxury villas, hotels"
"1701353242-78","https://timesofindia.indiatimes.com/2023/10/4/archivelist/year-2023,month-10,starttime-45203.cms","Agri policy by Jan, citizens submit 850 suggestions"
"1701353242-79","https://timesofindia.indiatimes.com/2023/10/4/archivelist/year-2023,month-10,starttime-45203.cms","Black day for Indian democracy: TMC leader Abhishek Banerjee after release from police detention"
"1701353242-80","https://timesofindia.indiatimes.com/2023/10/4/archivelist/year-2023,month-10,starttime-45203.cms","Naik offers Rs 1L award to boost crop cultivation"
"1701353242-81","https://timesofindia.indiatimes.com/2023/10/4/archivelist/year-2023,month-10,starttime-45203.cms","Excise policy case: Delhi court allows two to turn approver"
"1701353242-82","https://timesofindia.indiatimes.com/2023/10/4/archivelist/year-2023,month-10,starttime-45203.cms","How these forensics on wheels help Delhi cops put cons behind bars"
"1701353242-83","https://timesofindia.indiatimes.com/2023/10/4/archivelist/year-2023,month-10,starttime-45203.cms","The trio who helped capture the moments of matter"
"1701353242-84","https://timesofindia.indiatimes.com/2023/10/4/archivelist/year-2023,month-10,starttime-45203.cms","Over 7k EWS seats vacant in Delhi’s private schools this year"
"1701353242-85","https://timesofindia.indiatimes.com/2023/10/4/archivelist/year-2023,month-10,starttime-45203.cms","Nix bandhara plan: Khandepar locals"
"1701353242-86","https://timesofindia.indiatimes.com/2023/10/4/archivelist/year-2023,month-10,starttime-45203.cms","‘Airbnb pumped Rs 850cr into Goa, supported 11k jobs’"
"1701353242-87","https://timesofindia.indiatimes.com/2023/10/4/archivelist/year-2023,month-10,starttime-45203.cms","Oppn meets guv over ST, SC census demand"
"1701353242-88","https://timesofindia.indiatimes.com/2023/10/4/archivelist/year-2023,month-10,starttime-45203.cms","‘Will act against marketing of other cashew types as Goan’"
"1701353242-89","https://timesofindia.indiatimes.com/2023/10/4/archivelist/year-2023,month-10,starttime-45203.cms","Cong alleges Rs 3,000cr land scam in Pernem, green land conversion"
"1701353242-90","https://timesofindia.indiatimes.com/2023/10/4/archivelist/year-2023,month-10,starttime-45203.cms","Man steals cellphone, arrested"
"1701353242-91","https://timesofindia.indiatimes.com/2023/10/4/archivelist/year-2023,month-10,starttime-45203.cms","Two govt officials get more responsibilities"
"1701353242-92","https://timesofindia.indiatimes.com/2023/10/4/archivelist/year-2023,month-10,starttime-45203.cms","Dolphin boat trips begin at Sinquerim jetty"
"1701353242-93","https://timesofindia.indiatimes.com/2023/10/4/archivelist/year-2023,month-10,starttime-45203.cms","One booked for vandalising religious icons"
"1701353242-94","https://timesofindia.indiatimes.com/2023/10/4/archivelist/year-2023,month-10,starttime-45203.cms","K’taka floats tender of Kalasa project to complete work on damming and diversion"
"1701353242-95","https://timesofindia.indiatimes.com/2023/10/4/archivelist/year-2023,month-10,starttime-45203.cms","CCP’s new bldg plan to include clock tower"
"1701353242-96","https://timesofindia.indiatimes.com/2023/10/4/archivelist/year-2023,month-10,starttime-45203.cms","Man attempts to murder neighbour"
"1701353242-97","https://timesofindia.indiatimes.com/2023/10/4/archivelist/year-2023,month-10,starttime-45203.cms","Raj Bhavan serves a plateful of health and flavour with millet-based foods"
"1701353242-98","https://timesofindia.indiatimes.com/2023/10/4/archivelist/year-2023,month-10,starttime-45203.cms","Wildlife conservation key to sustainable tourism: Expert"
"1701353242-99","https://timesofindia.indiatimes.com/2023/10/4/archivelist/year-2023,month-10,starttime-45203.cms","Plaint filed against Mapusa civic officer"
"1701353242-100","https://timesofindia.indiatimes.com/2023/10/4/archivelist/year-2023,month-10,starttime-45203.cms","Punjab bans rice variety to cut farm fires by 50%"
"1701353242-101","https://timesofindia.indiatimes.com/2023/10/4/archivelist/year-2023,month-10,starttime-45203.cms","Raids on scribes condemned"
"1701353242-102","https://timesofindia.indiatimes.com/2023/10/4/archivelist/year-2023,month-10,starttime-45203.cms","Eateries found flouting norms"
"1701353242-103","https://timesofindia.indiatimes.com/2023/10/4/archivelist/year-2023,month-10,starttime-45203.cms","GSL, Maritronics ink deal to develop marine radars"
"1701353242-104","https://timesofindia.indiatimes.com/2023/10/4/archivelist/year-2023,month-10,starttime-45203.cms","Murky events lead up to Margao’s sopo auction"
"1701353242-105","https://timesofindia.indiatimes.com/2023/10/4/archivelist/year-2023,month-10,starttime-45203.cms","Close shave for top Mumbai realtor Vikas Oberoi, wife Gayatri Joshi in Italy car crash"
"1701353242-106","https://timesofindia.indiatimes.com/2023/10/4/archivelist/year-2023,month-10,starttime-45203.cms","MMC inspects fish market over hygiene"
"1701353242-107","https://timesofindia.indiatimes.com/2023/10/4/archivelist/year-2023,month-10,starttime-45203.cms","'Marwari-Gujarati' housing ad near Mumbai sparks new controversy"
"1701353242-108","https://timesofindia.indiatimes.com/2023/10/4/archivelist/year-2023,month-10,starttime-45203.cms","PWD trims trees at Chinchinim"
"1701353242-109","https://timesofindia.indiatimes.com/2023/10/4/archivelist/year-2023,month-10,starttime-45203.cms","Cong rejigs N Goa panel"
"1701353242-110","https://timesofindia.indiatimes.com/2023/10/4/archivelist/year-2023,month-10,starttime-45203.cms","Delhi: Thieves strike jackPOT! G20 planters vanish, leave just mud in their wake"
"1701353242-111","https://timesofindia.indiatimes.com/2023/10/4/archivelist/year-2023,month-10,starttime-45203.cms","Govt OKs law rejig to evict redevelopment dissenters"
"1701353242-112","https://timesofindia.indiatimes.com/2023/10/4/archivelist/year-2023,month-10,starttime-45203.cms","Nanoparticles pose mega risk to Delhi"
"1701353242-113","https://timesofindia.indiatimes.com/2023/10/4/archivelist/year-2023,month-10,starttime-45203.cms","No drug, staff crunch at Nanded hosp, some had heart issues: CM"
"1701353242-114","https://timesofindia.indiatimes.com/2023/10/4/archivelist/year-2023,month-10,starttime-45203.cms","Kaushal gang’s key extortion business busted in Gurgaon, 13 nabbed"
"1701353242-115","https://timesofindia.indiatimes.com/2023/10/4/archivelist/year-2023,month-10,starttime-45203.cms","Knuckleballs, a room full of omelets and sleeping with the World Cup"
"1701353242-116","https://timesofindia.indiatimes.com/2023/10/4/archivelist/year-2023,month-10,starttime-45203.cms","Biden tries to reassure Ukraine allies as US turmoil mounts"
"1701353242-117","https://timesofindia.indiatimes.com/2023/10/4/archivelist/year-2023,month-10,starttime-45203.cms","Horoscope Today, October 4, 2023: Read your daily astrological predictions for Gemini; You are advised to keep patience"
"1701353242-118","https://timesofindia.indiatimes.com/2023/10/4/archivelist/year-2023,month-10,starttime-45203.cms","Satya Tiwari's role in 'Neerja' ends, says 'It was a sweet and sour journey in the show'"
"1701353242-119","https://timesofindia.indiatimes.com/2023/10/4/archivelist/year-2023,month-10,starttime-45203.cms","Your daily horoscope: 4th October, 2023"
"1701353242-120","https://timesofindia.indiatimes.com/2023/10/4/archivelist/year-2023,month-10,starttime-45203.cms","New record: 2.7k caught sans ticket at Andheri station in Mumbai"
"1701353242-121","https://timesofindia.indiatimes.com/2023/10/4/archivelist/year-2023,month-10,starttime-45203.cms","UP's plan for stalled projects: 4-year zero period & co-developer rights"
"1701353242-122","https://timesofindia.indiatimes.com/2023/10/4/archivelist/year-2023,month-10,starttime-45203.cms","Teen girl in coma after run-in with morality police in Tehran: Report"
"1701353242-123","https://timesofindia.indiatimes.com/2023/10/4/archivelist/year-2023,month-10,starttime-45203.cms","3 lakh demat accounts frozen in Gujarat citing non-compliance"
"1701353242-124","https://timesofindia.indiatimes.com/2023/10/4/archivelist/year-2023,month-10,starttime-45203.cms","Biden calls on 11 shaken US allies to reassure themon Ukraine aid"
"1701353242-125","https://timesofindia.indiatimes.com/2023/10/4/archivelist/year-2023,month-10,starttime-45203.cms","Karnataka to study carpooling issues, Centre's aggregator guidelines"
"1701353242-126","https://timesofindia.indiatimes.com/2023/10/4/archivelist/year-2023,month-10,starttime-45203.cms","School timings to change in Bengaluru? Education department meet tomorrow; institutions, parents wary"
"1701353242-127","https://timesofindia.indiatimes.com/2023/10/4/archivelist/year-2023,month-10,starttime-45203.cms","Mom, 2 girls killed after car collides with truck"
"1701353242-128","https://timesofindia.indiatimes.com/2023/10/4/archivelist/year-2023,month-10,starttime-45203.cms","Green Line Metro ops disrupted for 10 hrs"
"1701353242-129","https://timesofindia.indiatimes.com/2023/10/4/archivelist/year-2023,month-10,starttime-45203.cms","Canadian allegations against India ‘serious', need to be fully investigated: US"
"1701353242-130","https://timesofindia.indiatimes.com/2023/10/4/archivelist/year-2023,month-10,starttime-45203.cms","World Cup: Hospitals, halls in Ahmedabad make room for cricket fans"
"1701353242-131","https://timesofindia.indiatimes.com/2023/10/4/archivelist/year-2023,month-10,starttime-45203.cms","Gujarat soon to have policy to boost unicorns"
"1701353242-132","https://timesofindia.indiatimes.com/2023/10/4/archivelist/year-2023,month-10,starttime-45203.cms","OPT to stay as US SC refuses to hear plea challenging programme"
"1701353242-133","https://timesofindia.indiatimes.com/2023/10/4/archivelist/year-2023,month-10,starttime-45203.cms","Gujarat: Dalit boy attacked for protesting untouchability"
"1701353242-134","https://timesofindia.indiatimes.com/2023/10/4/archivelist/year-2023,month-10,starttime-45203.cms","Nepal earthquake warning lost in phone app transition"
"1701353242-135","https://timesofindia.indiatimes.com/2023/10/4/archivelist/year-2023,month-10,starttime-45203.cms","Xi congratulates Muizzu, vows to deepen ties"
"1701353242-136","https://timesofindia.indiatimes.com/2023/10/4/archivelist/year-2023,month-10,starttime-45203.cms","World Cup cricket match in Ahmedabad - A pricey affair: High airfares, hotel tariffs"
"1701353242-137","https://timesofindia.indiatimes.com/2023/10/4/archivelist/year-2023,month-10,starttime-45203.cms","Staffer hangs self at Haridwar collectorate"
"1701353242-138","https://timesofindia.indiatimes.com/2023/10/4/archivelist/year-2023,month-10,starttime-45203.cms","Cousin arrested for stealing 2.5kg gold from scrap dealer in Bengaluru"
"1701353242-139","https://timesofindia.indiatimes.com/2023/10/4/archivelist/year-2023,month-10,starttime-45203.cms","Student-trio jumps signals after heist, held"
"1701353242-140","https://timesofindia.indiatimes.com/2023/10/4/archivelist/year-2023,month-10,starttime-45203.cms","Colaba's air quality 'very poor', city's AQI sees dip"
"1701353242-141","https://timesofindia.indiatimes.com/2023/10/4/archivelist/year-2023,month-10,starttime-45203.cms","Miraculous escape for 20 as Dombivli building crashes"
"1701353242-142","https://timesofindia.indiatimes.com/2023/10/4/archivelist/year-2023,month-10,starttime-45203.cms","Dutch expert's Pakistan quake 'prediction' causes storm online"
"1701353242-143","https://timesofindia.indiatimes.com/2023/10/4/archivelist/year-2023,month-10,starttime-45203.cms","Indian IT gears up for muted Q2 earnings"
"1701353242-144","https://timesofindia.indiatimes.com/2023/10/4/archivelist/year-2023,month-10,starttime-45203.cms","After golden run in Asian Games, Parul Chaudhary's next dream: Joining UP Police as DSP"
"1701353242-145","https://timesofindia.indiatimes.com/2023/10/4/archivelist/year-2023,month-10,starttime-45203.cms","Masked man who showered notes at Jaipur malls arrested"
"1701353242-146","https://timesofindia.indiatimes.com/2023/10/4/archivelist/year-2023,month-10,starttime-45203.cms","UP: 16 arrested for Deoria carnage; counter FIRs registered"
"1701353242-147","https://timesofindia.indiatimes.com/2023/10/4/archivelist/year-2023,month-10,starttime-45203.cms","Rajasthan's only heritage train to start from tomorrow"
"1701353242-148","https://timesofindia.indiatimes.com/2023/10/4/archivelist/year-2023,month-10,starttime-45203.cms","Rajasthan's only heritage train to start from tomorrow"
"1701353242-149","https://timesofindia.indiatimes.com/2023/10/4/archivelist/year-2023,month-10,starttime-45203.cms","Rajasthan's only heritage train to start from tomorrow"
"1701353242-150","https://timesofindia.indiatimes.com/2023/10/4/archivelist/year-2023,month-10,starttime-45203.cms","Twin earthquakes in Nepal injure 17, trigger landslide"
"1701353242-151","https://timesofindia.indiatimes.com/2023/10/4/archivelist/year-2023,month-10,starttime-45203.cms","Mumbai: Baby crocodile slithers into Dadar pool. Who let it out?"
"1701353242-152","https://timesofindia.indiatimes.com/2023/10/4/archivelist/year-2023,month-10,starttime-45203.cms","CM Hemant Soren unlikely to appear before ED today: JMM"
"1701353242-153","https://timesofindia.indiatimes.com/2023/10/4/archivelist/year-2023,month-10,starttime-45203.cms","Nobel buzz: Salman Rushdie among favourites to win literature prize"
"1701353242-154","https://timesofindia.indiatimes.com/2023/10/4/archivelist/year-2023,month-10,starttime-45203.cms","RPF cops help woman deliver at Bokaro station"
"1701353242-155","https://timesofindia.indiatimes.com/2023/10/4/archivelist/year-2023,month-10,starttime-45203.cms","Teenager steals bike to give expensive gift to friend in UP, held"
"1701353242-156","https://timesofindia.indiatimes.com/2023/10/4/archivelist/year-2023,month-10,starttime-45203.cms","10-sec scare: Tremors jolt city again; 8th earthquake shocks in 14 months"
"1701353242-157","https://timesofindia.indiatimes.com/2023/10/4/archivelist/year-2023,month-10,starttime-45203.cms","Mayawati again demands caste census in UP"
"1701353242-158","https://timesofindia.indiatimes.com/2023/10/4/archivelist/year-2023,month-10,starttime-45203.cms","Raid on scribes BJP'sself-goal, says Akhilesh"
"1701353242-159","https://timesofindia.indiatimes.com/2023/10/4/archivelist/year-2023,month-10,starttime-45203.cms","Jilted lover stabs girl to death, injures her 2 brothers in Sahibganj"
"1701353242-160","https://timesofindia.indiatimes.com/2023/10/4/archivelist/year-2023,month-10,starttime-45203.cms","Heavy rain, potholed roads bring Ranchi traffic to a halt, throw life out of gear"
"1701353242-161","https://timesofindia.indiatimes.com/2023/10/4/archivelist/year-2023,month-10,starttime-45203.cms","IL&FS clears 35% of debt under new board"
"1701353242-162","https://timesofindia.indiatimes.com/2023/10/4/archivelist/year-2023,month-10,starttime-45203.cms","Introducing Taylen Biggs: The 10-year-old fashion enthusiast who's a red carpet pro"
"1701353242-163","https://timesofindia.indiatimes.com/2023/10/4/archivelist/year-2023,month-10,starttime-45203.cms","PM Modi accuses Congress of trying to divide Hindus"
"1701353242-164","https://timesofindia.indiatimes.com/2023/10/4/archivelist/year-2023,month-10,starttime-45203.cms","2 cops suspended after undertrial’s escape from Sassoon hospital in Pune"
"1701353242-165","https://timesofindia.indiatimes.com/2023/10/4/archivelist/year-2023,month-10,starttime-45203.cms","Toll goes up to 35 as Maharashtra govt says every death in Nanded hospital will be probed"
"1701353242-166","https://timesofindia.indiatimes.com/2023/10/4/archivelist/year-2023,month-10,starttime-45203.cms","Indian companies with overseas staff on deputation get GST notices"
"1701353242-167","https://timesofindia.indiatimes.com/2023/10/4/archivelist/year-2023,month-10,starttime-45203.cms","Rainfall pushes up KRS inflow"
"1701353242-168","https://timesofindia.indiatimes.com/2023/10/4/archivelist/year-2023,month-10,starttime-45203.cms","Tracked: Olive Ridley's 5k km Arabian Sea-Bay of Bengal swim"
"1701353242-169","https://timesofindia.indiatimes.com/2023/10/4/archivelist/year-2023,month-10,starttime-45203.cms","4-yr-old boy killed in 'human sacrifice'"
