web-scraper-order,web-scraper-start-url,News
"1701353037-40","https://timesofindia.indiatimes.com/2023/10/1/archivelist/year-2023,month-10,starttime-45200.cms","‘14-minute miracle’ to clean Vande trains"
"1701353037-41","https://timesofindia.indiatimes.com/2023/10/1/archivelist/year-2023,month-10,starttime-45200.cms","Probing killing of J&K minorities, NIA raids Rajouri village"
"1701353037-42","https://timesofindia.indiatimes.com/2023/10/1/archivelist/year-2023,month-10,starttime-45200.cms","Militants based abroad trying to foment trouble in Manipur, says NIA, arrests 1"
"1701353037-43","https://timesofindia.indiatimes.com/2023/10/1/archivelist/year-2023,month-10,starttime-45200.cms","Kerala train-arson accused self-radicalised lone-wolf attacker, says NIA in chargesheet"
"1701353037-44","https://timesofindia.indiatimes.com/2023/10/1/archivelist/year-2023,month-10,starttime-45200.cms","Bombay HC holds builder guilty of contempt, says he must serve 3 months’ jail, but stays sentence"
"1701353037-45","https://timesofindia.indiatimes.com/2023/10/1/archivelist/year-2023,month-10,starttime-45200.cms","With trial taking too long, HC gives double-murder accused bail"
"1701353037-46","https://timesofindia.indiatimes.com/2023/10/1/archivelist/year-2023,month-10,starttime-45200.cms","Review order, Karnataka urges Cauvery panel, may move SC"
"1701353037-47","https://timesofindia.indiatimes.com/2023/10/1/archivelist/year-2023,month-10,starttime-45200.cms","HC picks name for baby as parents fight over what it should be"
"1701353037-48","https://timesofindia.indiatimes.com/2023/10/1/archivelist/year-2023,month-10,starttime-45200.cms","We watch over 6,500 ads of junk food in a day, enforcement to stop them lax: report"
"1701353037-49","https://timesofindia.indiatimes.com/2023/10/1/archivelist/year-2023,month-10,starttime-45200.cms","Myths around mental health you need to stop believing"
"1701353037-50","https://timesofindia.indiatimes.com/2023/10/1/archivelist/year-2023,month-10,starttime-45200.cms","Ahead of ISL opener, Manolo Marquez welcomes pressure and expectations at FC Goa"
"1701353037-51","https://timesofindia.indiatimes.com/2023/10/1/archivelist/year-2023,month-10,starttime-45200.cms","LIC Housing Finance takes asset's symbolic possession"
"1701353037-52","https://timesofindia.indiatimes.com/2023/10/1/archivelist/year-2023,month-10,starttime-45200.cms","ISL has money but grassroots need it more: Manolo Marquez"
"1701353037-53","https://timesofindia.indiatimes.com/2023/10/1/archivelist/year-2023,month-10,starttime-45200.cms","Ex-Maoist couple surrenders 17 yrs after fleeing forest camp"
"1701353037-54","https://timesofindia.indiatimes.com/2023/10/1/archivelist/year-2023,month-10,starttime-45200.cms","Swachhata drives see hearty response amid downpour"
"1701353037-55","https://timesofindia.indiatimes.com/2023/10/1/archivelist/year-2023,month-10,starttime-45200.cms","Rains extend stay in the sunshine state"
"1701353037-56","https://timesofindia.indiatimes.com/2023/10/1/archivelist/year-2023,month-10,starttime-45200.cms","HC lays down when appellate court can reverse acquittal order"
"1701353037-57","https://timesofindia.indiatimes.com/2023/10/1/archivelist/year-2023,month-10,starttime-45200.cms","Nashik onion traders to continue stir till Centre withdraws 40% export duty order"
"1701353037-58","https://timesofindia.indiatimes.com/2023/10/1/archivelist/year-2023,month-10,starttime-45200.cms","‘Weather may cause grain fall, affect paddy harvest’"
"1701353037-59","https://timesofindia.indiatimes.com/2023/10/1/archivelist/year-2023,month-10,starttime-45200.cms","Assam, Meghalaya mull ‘neutral’ CRPF on border"
"1701353037-60","https://timesofindia.indiatimes.com/2023/10/1/archivelist/year-2023,month-10,starttime-45200.cms","Narrow escape for 5 occupants of car"
"1701353037-61","https://timesofindia.indiatimes.com/2023/10/1/archivelist/year-2023,month-10,starttime-45200.cms","Building roof collapses in Chinchinim market"
"1701353037-62","https://timesofindia.indiatimes.com/2023/10/1/archivelist/year-2023,month-10,starttime-45200.cms","As the rivers in Bicholim taluka swell, authorities swing into action"
"1701353037-63","https://timesofindia.indiatimes.com/2023/10/1/archivelist/year-2023,month-10,starttime-45200.cms","CM Sawant moots generating wealth out of waste, suggests individual buildings set up biogas plants"
"1701353037-64","https://timesofindia.indiatimes.com/2023/10/1/archivelist/year-2023,month-10,starttime-45200.cms","Just want to win the title with Goa: Rowllin Borges"
"1701353037-65","https://timesofindia.indiatimes.com/2023/10/1/archivelist/year-2023,month-10,starttime-45200.cms","Just want to win the title with Goa: Rowllin Borges"
"1701353037-66","https://timesofindia.indiatimes.com/2023/10/1/archivelist/year-2023,month-10,starttime-45200.cms","One booked for false birth certificate"
"1701353037-67","https://timesofindia.indiatimes.com/2023/10/1/archivelist/year-2023,month-10,starttime-45200.cms","Just want to win the title with Goa: Rowllin Borges"
"1701353037-68","https://timesofindia.indiatimes.com/2023/10/1/archivelist/year-2023,month-10,starttime-45200.cms","For 10th year, monsoon decides to leave Delhi after staying extra days"
"1701353037-69","https://timesofindia.indiatimes.com/2023/10/1/archivelist/year-2023,month-10,starttime-45200.cms","Arunachal hosting 2 sport events close to China border"
"1701353037-70","https://timesofindia.indiatimes.com/2023/10/1/archivelist/year-2023,month-10,starttime-45200.cms","Builder in Mumbai gets 3 months in civil prison, told to pay Rs 4 crore"
"1701353037-71","https://timesofindia.indiatimes.com/2023/10/1/archivelist/year-2023,month-10,starttime-45200.cms","Learning from Japan: CR cleans train at LTT in record 7 minutes"
"1701353037-72","https://timesofindia.indiatimes.com/2023/10/1/archivelist/year-2023,month-10,starttime-45200.cms","Congress MLA receives bail in two Nuh violence cases"
"1701353037-73","https://timesofindia.indiatimes.com/2023/10/1/archivelist/year-2023,month-10,starttime-45200.cms","Domestic natural gas prices up 7% on crude jolt"
"1701353037-74","https://timesofindia.indiatimes.com/2023/10/1/archivelist/year-2023,month-10,starttime-45200.cms","40-year-old woman doctor stabbed by ‘patient’ in Delhi clinic"
"1701353037-75","https://timesofindia.indiatimes.com/2023/10/1/archivelist/year-2023,month-10,starttime-45200.cms","Did Shivaji wield this 'wagh nakh'? Even museum unsure"
"1701353037-76","https://timesofindia.indiatimes.com/2023/10/1/archivelist/year-2023,month-10,starttime-45200.cms","Min's exchange offer: Two tigers if we can keep claws"
"1701353037-77","https://timesofindia.indiatimes.com/2023/10/1/archivelist/year-2023,month-10,starttime-45200.cms","If AQI touches 201 in Delhi, GRAP could be activated today"
"1701353037-78","https://timesofindia.indiatimes.com/2023/10/1/archivelist/year-2023,month-10,starttime-45200.cms","After two A-League titles, ISL provides new challenge to Paulo Retre"
"1701353037-79","https://timesofindia.indiatimes.com/2023/10/1/archivelist/year-2023,month-10,starttime-45200.cms","Rivers in spate, roads inundated as very heavy showers lash state"
"1701353037-80","https://timesofindia.indiatimes.com/2023/10/1/archivelist/year-2023,month-10,starttime-45200.cms","Rail traffic hit as goods train derails near Panvel"
"1701353037-81","https://timesofindia.indiatimes.com/2023/10/1/archivelist/year-2023,month-10,starttime-45200.cms","Fire at Girgaon high-rise; 27 rescued from bldg terrace"
"1701353037-82","https://timesofindia.indiatimes.com/2023/10/1/archivelist/year-2023,month-10,starttime-45200.cms","Delhi Rs 25 cr jewellery theft: A lone wolf who learned from each heist"
"1701353037-83","https://timesofindia.indiatimes.com/2023/10/1/archivelist/year-2023,month-10,starttime-45200.cms","Annual disclosure reports now must for med colleges"
"1701353037-84","https://timesofindia.indiatimes.com/2023/10/1/archivelist/year-2023,month-10,starttime-45200.cms","Army, IAF set to buy 156 more ‘Prachand’ light combat copters"
"1701353037-85","https://timesofindia.indiatimes.com/2023/10/1/archivelist/year-2023,month-10,starttime-45200.cms","6 dry days in Delhi from October to December: Excise dept"
"1701353037-86","https://timesofindia.indiatimes.com/2023/10/1/archivelist/year-2023,month-10,starttime-45200.cms","Excess water released from Anjunem dam"
"1701353037-87","https://timesofindia.indiatimes.com/2023/10/1/archivelist/year-2023,month-10,starttime-45200.cms","Gates opened at Opa barrage as Khandepar river level rises"
"1701353037-88","https://timesofindia.indiatimes.com/2023/10/1/archivelist/year-2023,month-10,starttime-45200.cms","Goa rains: Alerts pour over weekend, orange warning for today"
"1701353037-89","https://timesofindia.indiatimes.com/2023/10/1/archivelist/year-2023,month-10,starttime-45200.cms","Rain-induced landslide hits two houses at Sada, occupants safe but incur heavy losses"
"1701353037-90","https://timesofindia.indiatimes.com/2023/10/1/archivelist/year-2023,month-10,starttime-45200.cms","Cops track mobile to trace boy abducted from railway station in Secunderabad"
"1701353037-91","https://timesofindia.indiatimes.com/2023/10/1/archivelist/year-2023,month-10,starttime-45200.cms","PM Narendra Modi to launch projects worth Rs 13.5k crore in Telangana today"
"1701353037-92","https://timesofindia.indiatimes.com/2023/10/1/archivelist/year-2023,month-10,starttime-45200.cms","Weekly Horoscope, October 1 to October 7, 2023: Read weekly astrological predictions for all zodiac signs"
"1701353037-93","https://timesofindia.indiatimes.com/2023/10/1/archivelist/year-2023,month-10,starttime-45200.cms","Monthly Horoscope for October 2023: Astrological predictions for all zodiacs"
"1701353037-94","https://timesofindia.indiatimes.com/2023/10/1/archivelist/year-2023,month-10,starttime-45200.cms","Will AI kill the novel? I don’t think so. Unlike a good writer, it can’t surprise us: Author Vivek Shanbhag"
"1701353037-95","https://timesofindia.indiatimes.com/2023/10/1/archivelist/year-2023,month-10,starttime-45200.cms","Horoscope Today, October 1, 2023: Read your daily astrological predictions"
"1701353037-96","https://timesofindia.indiatimes.com/2023/10/1/archivelist/year-2023,month-10,starttime-45200.cms","Big Brother 25: Cameron nominates Mecole & Felicia in the ninth week of the show"
"1701353037-97","https://timesofindia.indiatimes.com/2023/10/1/archivelist/year-2023,month-10,starttime-45200.cms","Telangana HC lens on bid to usurp Rs 500 cr Paigah land with fake court orders"
"1701353037-98","https://timesofindia.indiatimes.com/2023/10/1/archivelist/year-2023,month-10,starttime-45200.cms","Telangana braces for more rains as monsoon withdrawal gets delayed"
"1701353037-99","https://timesofindia.indiatimes.com/2023/10/1/archivelist/year-2023,month-10,starttime-45200.cms","Seminar halls and discussion rooms in new 'mental gyms'"
"1701353037-100","https://timesofindia.indiatimes.com/2023/10/1/archivelist/year-2023,month-10,starttime-45200.cms","Telangana: ACB raids tahsildar's home, finds Rs 2 cr in trunk"
"1701353037-101","https://timesofindia.indiatimes.com/2023/10/1/archivelist/year-2023,month-10,starttime-45200.cms","'Anurager Chhowa' set for a musical extravaganza"
"1701353037-102","https://timesofindia.indiatimes.com/2023/10/1/archivelist/year-2023,month-10,starttime-45200.cms","UP: 11-yr-old rape survivor's blood-stained picture surfaces on social media"
"1701353037-103","https://timesofindia.indiatimes.com/2023/10/1/archivelist/year-2023,month-10,starttime-45200.cms","Hyderabad: Consumer forum slaps Rs 20,000 penalty on postal department for tampering with parcel"
"1701353037-104","https://timesofindia.indiatimes.com/2023/10/1/archivelist/year-2023,month-10,starttime-45200.cms","Husband, 5 family members booked for stripping woman, thrashing her in UP's Pilibhit"
"1701353037-105","https://timesofindia.indiatimes.com/2023/10/1/archivelist/year-2023,month-10,starttime-45200.cms","Class 8 student dies while cleaning overhead tank in Rajasthan's Bharatpur district"
"1701353037-106","https://timesofindia.indiatimes.com/2023/10/1/archivelist/year-2023,month-10,starttime-45200.cms","Pune: Woman, minor used as sex slaves rescued"
"1701353037-107","https://timesofindia.indiatimes.com/2023/10/1/archivelist/year-2023,month-10,starttime-45200.cms","Maharashtra: Now, property registration department masks fingerprints, Aadhaar numbers on sale deeds & rental agreements"
"1701353037-108","https://timesofindia.indiatimes.com/2023/10/1/archivelist/year-2023,month-10,starttime-45200.cms","A proud hat-trick! India's all 3 women centurion blood donors are from A'bad"
"1701353037-109","https://timesofindia.indiatimes.com/2023/10/1/archivelist/year-2023,month-10,starttime-45200.cms","Waiter arrested in Pune for taking rape survivor's belongings"
"1701353037-110","https://timesofindia.indiatimes.com/2023/10/1/archivelist/year-2023,month-10,starttime-45200.cms","Air Asia's Pune-Kolkata flight delayed by five hours"
"1701353037-111","https://timesofindia.indiatimes.com/2023/10/1/archivelist/year-2023,month-10,starttime-45200.cms","Fight between Nihangs ends in firing at Quami Morcha"
"1701353037-112","https://timesofindia.indiatimes.com/2023/10/1/archivelist/year-2023,month-10,starttime-45200.cms","Three hours of heavy rain floods Guwahati areas"
"1701353037-113","https://timesofindia.indiatimes.com/2023/10/1/archivelist/year-2023,month-10,starttime-45200.cms","Woman moves Gujarat HC to remove 'Baby' from birth certificate"
"1701353037-114","https://timesofindia.indiatimes.com/2023/10/1/archivelist/year-2023,month-10,starttime-45200.cms","Shivajinagar got significant rainfall in September, says weather expert"
"1701353037-115","https://timesofindia.indiatimes.com/2023/10/1/archivelist/year-2023,month-10,starttime-45200.cms","Met department's temperature outlook indicates warm October for Maharashtra"
"1701353037-116","https://timesofindia.indiatimes.com/2023/10/1/archivelist/year-2023,month-10,starttime-45200.cms","Ahmedabad cop gets month in jail for drinking on duty"
"1701353037-117","https://timesofindia.indiatimes.com/2023/10/1/archivelist/year-2023,month-10,starttime-45200.cms","Ticket agent cheats man of Rs 3.8 lakh, booked"
"1701353037-118","https://timesofindia.indiatimes.com/2023/10/1/archivelist/year-2023,month-10,starttime-45200.cms","Sinhagad Road murder: Victim faced several criminal cases"
"1701353037-119","https://timesofindia.indiatimes.com/2023/10/1/archivelist/year-2023,month-10,starttime-45200.cms","Property buyers to feel the heat as Karnataka govt ups guidance value 15-30%"
"1701353037-120","https://timesofindia.indiatimes.com/2023/10/1/archivelist/year-2023,month-10,starttime-45200.cms","Cauvery row: Karnataka files review plea with CWMA"
"1701353037-121","https://timesofindia.indiatimes.com/2023/10/1/archivelist/year-2023,month-10,starttime-45200.cms","Man who sent threat letters to Kannada intellectuals in custody"
"1701353037-122","https://timesofindia.indiatimes.com/2023/10/1/archivelist/year-2023,month-10,starttime-45200.cms","Lingayats distraught under Siddaramaiah: Karnataka Congress MLA"
"1701353037-123","https://timesofindia.indiatimes.com/2023/10/1/archivelist/year-2023,month-10,starttime-45200.cms","Man duped of Rs 45 lakh in Ahmedabad's Bapunagar"
"1701353037-124","https://timesofindia.indiatimes.com/2023/10/1/archivelist/year-2023,month-10,starttime-45200.cms","Earthquake offered lesson in disaster management: Pawar"
"1701353037-125","https://timesofindia.indiatimes.com/2023/10/1/archivelist/year-2023,month-10,starttime-45200.cms","Three workshops gutted on Dhayari-Nanded Road"
"1701353037-126","https://timesofindia.indiatimes.com/2023/10/1/archivelist/year-2023,month-10,starttime-45200.cms","Narcotics found in 20 parcels sent from abroad"
"1701353037-127","https://timesofindia.indiatimes.com/2023/10/1/archivelist/year-2023,month-10,starttime-45200.cms","Late burst cuts deficit in Kolkata, 59.8mm rain on last September day"
"1701353037-128","https://timesofindia.indiatimes.com/2023/10/1/archivelist/year-2023,month-10,starttime-45200.cms","19-year-old St Xavier's student dies in car crash on Maa flyover in Kolkata"
"1701353037-129","https://timesofindia.indiatimes.com/2023/10/1/archivelist/year-2023,month-10,starttime-45200.cms","Ahmedabad: 3 workers fall from 13th floor in Ghuma"
"1701353037-130","https://timesofindia.indiatimes.com/2023/10/1/archivelist/year-2023,month-10,starttime-45200.cms","Rainy day floods neighbourhoods in south Kol & pockets in north"
"1701353037-131","https://timesofindia.indiatimes.com/2023/10/1/archivelist/year-2023,month-10,starttime-45200.cms","Keep tabs on dengue ahead of pujas: West Bengal CM Mamata Banerjee"
"1701353037-132","https://timesofindia.indiatimes.com/2023/10/1/archivelist/year-2023,month-10,starttime-45200.cms","Kin found living with dead man in Kolkata"
"1701353037-133","https://timesofindia.indiatimes.com/2023/10/1/archivelist/year-2023,month-10,starttime-45200.cms","Homoeopath, wife shot dead by youth in Madhya Pradesh town"
"1701353037-134","https://timesofindia.indiatimes.com/2023/10/1/archivelist/year-2023,month-10,starttime-45200.cms","Friends, neighbours brave rain, stand in support of accident victim's family"
"1701353037-135","https://timesofindia.indiatimes.com/2023/10/1/archivelist/year-2023,month-10,starttime-45200.cms","Bengaluru: 'Fix 36 pain points to ease traffic on ORR & arterial roads'"
"1701353037-136","https://timesofindia.indiatimes.com/2023/10/1/archivelist/year-2023,month-10,starttime-45200.cms","After 31 yrs, 9 get life term, 41 let off in Dalit carnage in Raj"
"1701353037-137","https://timesofindia.indiatimes.com/2023/10/1/archivelist/year-2023,month-10,starttime-45200.cms","Gandhi Jayanti 2023 Speech Ideas for Students"
"1701353037-138","https://timesofindia.indiatimes.com/2023/10/1/archivelist/year-2023,month-10,starttime-45200.cms","Vighnaraja Sankashti Chaturthi Vrat 2023: Date, Timings, Rituals and Significance"
"1701353037-139","https://timesofindia.indiatimes.com/2023/10/1/archivelist/year-2023,month-10,starttime-45200.cms","Tension grips Jaipur's Walled City areas after 18-yr-old beaten to death"
"1701353037-140","https://timesofindia.indiatimes.com/2023/10/1/archivelist/year-2023,month-10,starttime-45200.cms","Over Rs 10 lakh stolen from ATM using gas cutter in Naigaon"
"1701353037-141","https://timesofindia.indiatimes.com/2023/10/1/archivelist/year-2023,month-10,starttime-45200.cms","Monkeys raid Chandivli homes, open fridges & wolf down food"
"1701353037-142","https://timesofindia.indiatimes.com/2023/10/1/archivelist/year-2023,month-10,starttime-45200.cms","Tamil Nadu: Woman sets self on fire, hugs 2 daughters, all die"
"1701353037-143","https://timesofindia.indiatimes.com/2023/10/1/archivelist/year-2023,month-10,starttime-45200.cms","Eight tourists dead as bus falls into gorge in Nilgirison Ooty-Mettupalayam ghat road"
"1701353037-144","https://timesofindia.indiatimes.com/2023/10/1/archivelist/year-2023,month-10,starttime-45200.cms","Aditya-L1 leaves ‘sphere of Earth’s influence’, navigating towards L1: Isro"
"1701353037-145","https://timesofindia.indiatimes.com/2023/10/1/archivelist/year-2023,month-10,starttime-45200.cms","BJP benefitted from AIADMK: Munusamy"
"1701353037-146","https://timesofindia.indiatimes.com/2023/10/1/archivelist/year-2023,month-10,starttime-45200.cms","Anxiety, depression high among children, says study"
"1701353037-147","https://timesofindia.indiatimes.com/2023/10/1/archivelist/year-2023,month-10,starttime-45200.cms","Gram sabha meeting across Tamil Nadu on October 2"
"1701353037-148","https://timesofindia.indiatimes.com/2023/10/1/archivelist/year-2023,month-10,starttime-45200.cms","Tuition teacher held for raping minor in Barmer"
"1701353037-149","https://timesofindia.indiatimes.com/2023/10/1/archivelist/year-2023,month-10,starttime-45200.cms","Saturn may've got the rings in recent crash of two moons"
"1701353037-150","https://timesofindia.indiatimes.com/2023/10/1/archivelist/year-2023,month-10,starttime-45200.cms","Two male tiger cubs missing from Sariska for two weeks"
"1701353037-151","https://timesofindia.indiatimes.com/2023/10/1/archivelist/year-2023,month-10,starttime-45200.cms","Musk slams migrants rescue operations by Germany"
"1701353037-152","https://timesofindia.indiatimes.com/2023/10/1/archivelist/year-2023,month-10,starttime-45200.cms","Mantri’s exchange offer: Two tigers if we can keep claws"
"1701353037-153","https://timesofindia.indiatimes.com/2023/10/1/archivelist/year-2023,month-10,starttime-45200.cms","Did Shivaji wield this ‘wagh nakh’? Even museum unsure"
"1701353037-154","https://timesofindia.indiatimes.com/2023/10/1/archivelist/year-2023,month-10,starttime-45200.cms","Superconductor at room temperature claim: Most authors seek retraction"
"1701353037-155","https://timesofindia.indiatimes.com/2023/10/1/archivelist/year-2023,month-10,starttime-45200.cms","Singapore jails crypto fund co-founder Su Zhu"
"1701353037-156","https://timesofindia.indiatimes.com/2023/10/1/archivelist/year-2023,month-10,starttime-45200.cms","Despite less rain Kharif acreage more than normal"
"1701353037-157","https://timesofindia.indiatimes.com/2023/10/1/archivelist/year-2023,month-10,starttime-45200.cms","US Navy to test SEALs for illicit drug use"
"1701353037-158","https://timesofindia.indiatimes.com/2023/10/1/archivelist/year-2023,month-10,starttime-45200.cms","Ukraine shoots down 30 'Shahed' drones made by Iran, sent by Russia"
"1701353037-159","https://timesofindia.indiatimes.com/2023/10/1/archivelist/year-2023,month-10,starttime-45200.cms","‘GPS jamming quite routine on long-haul flights, spoofing isn’t instantly apparent’"
"1701353037-160","https://timesofindia.indiatimes.com/2023/10/1/archivelist/year-2023,month-10,starttime-45200.cms","Karsevaks' kin to get spl invites for Ram temple consecration"
"1701353037-161","https://timesofindia.indiatimes.com/2023/10/1/archivelist/year-2023,month-10,starttime-45200.cms","With dip in crime, Uttar Pradesh CM Yogi Adityanath lauds top performing districts"
"1701353037-162","https://timesofindia.indiatimes.com/2023/10/1/archivelist/year-2023,month-10,starttime-45200.cms","Monsoon retreating, sporadic rain likely in UP"
"1701353037-163","https://timesofindia.indiatimes.com/2023/10/1/archivelist/year-2023,month-10,starttime-45200.cms","Breaking 4-year trend, monsoon ends with ‘below normal’ rainfall"
"1701353037-164","https://timesofindia.indiatimes.com/2023/10/1/archivelist/year-2023,month-10,starttime-45200.cms","Family protests after nurse hangs herself, cop suspended"
"1701353037-165","https://timesofindia.indiatimes.com/2023/10/1/archivelist/year-2023,month-10,starttime-45200.cms","Train runs over teen making reel along railway tracks in UP"
"1701353037-166","https://timesofindia.indiatimes.com/2023/10/1/archivelist/year-2023,month-10,starttime-45200.cms","Azerbaijan president avenges his father by taking Karabakh"
"1701353037-167","https://timesofindia.indiatimes.com/2023/10/1/archivelist/year-2023,month-10,starttime-45200.cms","Right-wing tanks stopgap bill, US govt stares at shutdown"
"1701353037-168","https://timesofindia.indiatimes.com/2023/10/1/archivelist/year-2023,month-10,starttime-45200.cms","Show ends for hanging gardens"
"1701353037-169","https://timesofindia.indiatimes.com/2023/10/1/archivelist/year-2023,month-10,starttime-45200.cms","FIA: Imran, Qureshi guilty in cipher case"
