web-scraper-order,web-scraper-start-url,News
"1701353137-34","https://timesofindia.indiatimes.com/2023/10/2/archivelist/year-2023,month-10,starttime-45201.cms","GPS 'misguides' 2 young doctors to death in Kerala's Ernakulam"
"1701353137-35","https://timesofindia.indiatimes.com/2023/10/2/archivelist/year-2023,month-10,starttime-45201.cms","PM Narendra Modi launches projects worth Rs 13,500 crore in poll-bound Telangana"
"1701353137-36","https://timesofindia.indiatimes.com/2023/10/2/archivelist/year-2023,month-10,starttime-45201.cms","Principal, 1 more held for beating up Class X boy"
"1701353137-37","https://timesofindia.indiatimes.com/2023/10/2/archivelist/year-2023,month-10,starttime-45201.cms","2 doctors, one of them an IAS officer, save baby on Ranchi-Delhi flight"
"1701353137-38","https://timesofindia.indiatimes.com/2023/10/2/archivelist/year-2023,month-10,starttime-45201.cms","Kannada actor drives car into couple, kills woman; held"
"1701353137-39","https://timesofindia.indiatimes.com/2023/10/2/archivelist/year-2023,month-10,starttime-45201.cms","Commercial LPG price up ₹209 per cylinder"
"1701353137-40","https://timesofindia.indiatimes.com/2023/10/2/archivelist/year-2023,month-10,starttime-45201.cms","Man beaten to death for dialling wrong number"
"1701353137-41","https://timesofindia.indiatimes.com/2023/10/2/archivelist/year-2023,month-10,starttime-45201.cms","13-year-old girl gang-raped in Guj; Instagram friend among 3 arrested"
"1701353137-42","https://timesofindia.indiatimes.com/2023/10/2/archivelist/year-2023,month-10,starttime-45201.cms","8 acquitted in Muzaffarnagar riots case over ‘lack of proof’"
"1701353137-43","https://timesofindia.indiatimes.com/2023/10/2/archivelist/year-2023,month-10,starttime-45201.cms","Procession with Tipu image sparks violence in Karnataka, 4 injured"
"1701353137-44","https://timesofindia.indiatimes.com/2023/10/2/archivelist/year-2023,month-10,starttime-45201.cms","Bee attack kills student, dozen others injured"
"1701353137-45","https://timesofindia.indiatimes.com/2023/10/2/archivelist/year-2023,month-10,starttime-45201.cms","Tripura HC cites SC ruling, forbids automatic 498A arrests"
"1701353137-46","https://timesofindia.indiatimes.com/2023/10/2/archivelist/year-2023,month-10,starttime-45201.cms","‘Exasperated’ woman flyer’s ‘bomb’ remark delays flight by 5 hours"
"1701353137-47","https://timesofindia.indiatimes.com/2023/10/2/archivelist/year-2023,month-10,starttime-45201.cms","Cauvery row: TN farmers block rail tracks to protest against Karnataka"
"1701353137-48","https://timesofindia.indiatimes.com/2023/10/2/archivelist/year-2023,month-10,starttime-45201.cms","Binsar sanctuary in Uttarakhand plans to launch jungle safari"
"1701353137-49","https://timesofindia.indiatimes.com/2023/10/2/archivelist/year-2023,month-10,starttime-45201.cms","Won’t contest polls, I’m too old now: Manjhi"
"1701353137-50","https://timesofindia.indiatimes.com/2023/10/2/archivelist/year-2023,month-10,starttime-45201.cms","Eye on China, Army chief heads for Tanzania as part of Africa outreach"
"1701353137-51","https://timesofindia.indiatimes.com/2023/10/2/archivelist/year-2023,month-10,starttime-45201.cms","IAF chopper makes emergency landing in MP, all 6 on board safe"
"1701353137-52","https://timesofindia.indiatimes.com/2023/10/2/archivelist/year-2023,month-10,starttime-45201.cms","I-T department attaches property worth `10 crore in benami assets case against Ansari"
"1701353137-53","https://timesofindia.indiatimes.com/2023/10/2/archivelist/year-2023,month-10,starttime-45201.cms","Vice Admiral Tarun Sobti takes over as Navy’s deputy chief"
"1701353137-54","https://timesofindia.indiatimes.com/2023/10/2/archivelist/year-2023,month-10,starttime-45201.cms","New Zealanders start voting in October 14 general election"
"1701353137-55","https://timesofindia.indiatimes.com/2023/10/2/archivelist/year-2023,month-10,starttime-45201.cms","TN hopes investments ride in on EVs"
"1701353137-56","https://timesofindia.indiatimes.com/2023/10/2/archivelist/year-2023,month-10,starttime-45201.cms","A fitbit for your machine"
"1701353137-57","https://timesofindia.indiatimes.com/2023/10/2/archivelist/year-2023,month-10,starttime-45201.cms","New weight loss procedure deemed safe by this country takes only 90 minutes!"
"1701353137-58","https://timesofindia.indiatimes.com/2023/10/2/archivelist/year-2023,month-10,starttime-45201.cms","Rai orders probe into mandi fire"
"1701353137-59","https://timesofindia.indiatimes.com/2023/10/2/archivelist/year-2023,month-10,starttime-45201.cms","Move that cursor, buy that bag — with just a flick of your head"
"1701353137-60","https://timesofindia.indiatimes.com/2023/10/2/archivelist/year-2023,month-10,starttime-45201.cms","Last segment of new Zuari bridge lifted, ready for use by Nov"
"1701353137-61","https://timesofindia.indiatimes.com/2023/10/2/archivelist/year-2023,month-10,starttime-45201.cms","3 cases, 4 arrests: Delhi cops crack down on cyber crooks"
"1701353137-62","https://timesofindia.indiatimes.com/2023/10/2/archivelist/year-2023,month-10,starttime-45201.cms","Flooding of Divar road, ramp, fields irks islanders"
"1701353137-63","https://timesofindia.indiatimes.com/2023/10/2/archivelist/year-2023,month-10,starttime-45201.cms","Atishi orders probe into ‘irregularities’ in setting up of Covid-care facility"
"1701353137-64","https://timesofindia.indiatimes.com/2023/10/2/archivelist/year-2023,month-10,starttime-45201.cms","‘Skill hubs at p’yats will train people to be swayampurna’"
"1701353137-65","https://timesofindia.indiatimes.com/2023/10/2/archivelist/year-2023,month-10,starttime-45201.cms","State sees nearly 50% of Sept rainfall in past five days"
"1701353137-66","https://timesofindia.indiatimes.com/2023/10/2/archivelist/year-2023,month-10,starttime-45201.cms","BJP doubles size of its Nagpur rural unit to take on impending poll challenges"
"1701353137-67","https://timesofindia.indiatimes.com/2023/10/2/archivelist/year-2023,month-10,starttime-45201.cms","UPTA seeks to set upint’l academy in city"
"1701353137-68","https://timesofindia.indiatimes.com/2023/10/2/archivelist/year-2023,month-10,starttime-45201.cms","8-member team to probe social media post"
"1701353137-69","https://timesofindia.indiatimes.com/2023/10/2/archivelist/year-2023,month-10,starttime-45201.cms","Betul to host India Energy Week next yr"
"1701353137-70","https://timesofindia.indiatimes.com/2023/10/2/archivelist/year-2023,month-10,starttime-45201.cms","2 murdered in Bhalswa Dairy"
"1701353137-71","https://timesofindia.indiatimes.com/2023/10/2/archivelist/year-2023,month-10,starttime-45201.cms","CM: Won’t tolerate bids to hurt religious sentiments"
"1701353137-72","https://timesofindia.indiatimes.com/2023/10/2/archivelist/year-2023,month-10,starttime-45201.cms","Forest dept to curb cases of tourists driving on beaches"
"1701353137-73","https://timesofindia.indiatimes.com/2023/10/2/archivelist/year-2023,month-10,starttime-45201.cms","Tour operators expect more charters from Kazakh, Uzbekistan in coming weeks"
"1701353137-74","https://timesofindia.indiatimes.com/2023/10/2/archivelist/year-2023,month-10,starttime-45201.cms","Goa: Facelift for temples for spiritual tourism"
"1701353137-75","https://timesofindia.indiatimes.com/2023/10/2/archivelist/year-2023,month-10,starttime-45201.cms","Tapobhoomi Acharya meets PM"
"1701353137-76","https://timesofindia.indiatimes.com/2023/10/2/archivelist/year-2023,month-10,starttime-45201.cms","Childhood cancer survivors demand policy for treatment, early diagnosis"
"1701353137-77","https://timesofindia.indiatimes.com/2023/10/2/archivelist/year-2023,month-10,starttime-45201.cms","Activists say rules against animal cruelty lack teeth"
"1701353137-78","https://timesofindia.indiatimes.com/2023/10/2/archivelist/year-2023,month-10,starttime-45201.cms","MPA betting on three mobile cranes by 2024"
"1701353137-79","https://timesofindia.indiatimes.com/2023/10/2/archivelist/year-2023,month-10,starttime-45201.cms","Sanjay school to shift to multipurpose cyclone shelter on priority"
"1701353137-80","https://timesofindia.indiatimes.com/2023/10/2/archivelist/year-2023,month-10,starttime-45201.cms","Land, flat costs head north post guidance value revision in Karnataka"
"1701353137-81","https://timesofindia.indiatimes.com/2023/10/2/archivelist/year-2023,month-10,starttime-45201.cms","Kannada actor arrested after his car mows down woman"
"1701353137-82","https://timesofindia.indiatimes.com/2023/10/2/archivelist/year-2023,month-10,starttime-45201.cms","Karnataka: Stones thrown at Shivamogga Eid procession, four injured; Section 144 imposed in Ragigudda"
"1701353137-83","https://timesofindia.indiatimes.com/2023/10/2/archivelist/year-2023,month-10,starttime-45201.cms","September rain in Mumbai above average but lowest recorded in five years"
"1701353137-84","https://timesofindia.indiatimes.com/2023/10/2/archivelist/year-2023,month-10,starttime-45201.cms","Banastarim killings: Drunk Paresh’s driving licence suspended"
"1701353137-85","https://timesofindia.indiatimes.com/2023/10/2/archivelist/year-2023,month-10,starttime-45201.cms","PWD prepares to rectify 29 black spots at Rs 435Cr"
"1701353137-86","https://timesofindia.indiatimes.com/2023/10/2/archivelist/year-2023,month-10,starttime-45201.cms","ISL: FC Goa lucky to escape with win against Punjab"
"1701353137-87","https://timesofindia.indiatimes.com/2023/10/2/archivelist/year-2023,month-10,starttime-45201.cms","A record! 1,600+ ticketless people caught at Mumbai's Dadar"
"1701353137-88","https://timesofindia.indiatimes.com/2023/10/2/archivelist/year-2023,month-10,starttime-45201.cms","Driver dead, 20 injured as T bus falls into ravine at Dharbandora"
"1701353137-89","https://timesofindia.indiatimes.com/2023/10/2/archivelist/year-2023,month-10,starttime-45201.cms","CNG rate down Rs 3/kg and piped cooking gas price by Rs 2 per unit in Mumbai Metropolitan Region"
"1701353137-90","https://timesofindia.indiatimes.com/2023/10/2/archivelist/year-2023,month-10,starttime-45201.cms","CNG rate down Rs 3/kg and piped cooking gas price by Rs 2 per unit in Mumbai Metropolitan Region"
"1701353137-91","https://timesofindia.indiatimes.com/2023/10/2/archivelist/year-2023,month-10,starttime-45201.cms","Body of trekker who went missing in Malaysia found"
"1701353137-92","https://timesofindia.indiatimes.com/2023/10/2/archivelist/year-2023,month-10,starttime-45201.cms","'Abuse' at mentally ill kids' home shocks conscience: Bombay HC"
"1701353137-93","https://timesofindia.indiatimes.com/2023/10/2/archivelist/year-2023,month-10,starttime-45201.cms","Money laundering accused Sujit Patkar used Sanjay Raut card to meet senior BMC official: ED"
"1701353137-94","https://timesofindia.indiatimes.com/2023/10/2/archivelist/year-2023,month-10,starttime-45201.cms","HC orders NWKRTC to pay Rs 17 lakh to victim's kin"
"1701353137-95","https://timesofindia.indiatimes.com/2023/10/2/archivelist/year-2023,month-10,starttime-45201.cms","Moving car bursts into flames at Tivim, driver suffers injuries"
"1701353137-96","https://timesofindia.indiatimes.com/2023/10/2/archivelist/year-2023,month-10,starttime-45201.cms","Pune: Ex-girlfriend, 3 men held & minor detained for land dealer's murder"
"1701353137-97","https://timesofindia.indiatimes.com/2023/10/2/archivelist/year-2023,month-10,starttime-45201.cms","5 injured in helium balloon blast"
"1701353137-98","https://timesofindia.indiatimes.com/2023/10/2/archivelist/year-2023,month-10,starttime-45201.cms","IMD sounds yellow alert for ghat sections in Pune"
"1701353137-99","https://timesofindia.indiatimes.com/2023/10/2/archivelist/year-2023,month-10,starttime-45201.cms","September showers come in handy, Pune records near-normal rainfall"
"1701353137-100","https://timesofindia.indiatimes.com/2023/10/2/archivelist/year-2023,month-10,starttime-45201.cms","Gandhi Jayanti: 40 timeless quotes by Mahatma Gandhi that are relevant even today"
"1701353137-101","https://timesofindia.indiatimes.com/2023/10/2/archivelist/year-2023,month-10,starttime-45201.cms","Horoscope Today, October 2, 2023: Read your daily astrological predictions for Aries, Taurus and Others"
"1701353137-102","https://timesofindia.indiatimes.com/2023/10/2/archivelist/year-2023,month-10,starttime-45201.cms","Shailesh Lodha on The Kapil Sharma Show: I disagree with that kind of comedy, 'main sahej nahi hoon'"
"1701353137-103","https://timesofindia.indiatimes.com/2023/10/2/archivelist/year-2023,month-10,starttime-45201.cms","2 years on, Delhi cop held for killing former colleague who spurned him"
"1701353137-104","https://timesofindia.indiatimes.com/2023/10/2/archivelist/year-2023,month-10,starttime-45201.cms","Pune-Mumbai expressway may be crowded today too, warn cops"
"1701353137-105","https://timesofindia.indiatimes.com/2023/10/2/archivelist/year-2023,month-10,starttime-45201.cms","Heavy rain warning in 14 Odisha districts today"
"1701353137-106","https://timesofindia.indiatimes.com/2023/10/2/archivelist/year-2023,month-10,starttime-45201.cms","Mom, son & neighbour hacked to death in Odisha"
"1701353137-107","https://timesofindia.indiatimes.com/2023/10/2/archivelist/year-2023,month-10,starttime-45201.cms","8 duped of Rs 2cr over medical seat promise"
"1701353137-108","https://timesofindia.indiatimes.com/2023/10/2/archivelist/year-2023,month-10,starttime-45201.cms","Sharad Pawar advises against stirring up controversy over 'wagh nakh'"
"1701353137-109","https://timesofindia.indiatimes.com/2023/10/2/archivelist/year-2023,month-10,starttime-45201.cms","Pune: Yerawada jail inmate uses phones to move Rs 2 crore drug parcel"
"1701353137-110","https://timesofindia.indiatimes.com/2023/10/2/archivelist/year-2023,month-10,starttime-45201.cms","BJP top brass will take a call on NDA in Tamil Nadu: Annamalai"
"1701353137-111","https://timesofindia.indiatimes.com/2023/10/2/archivelist/year-2023,month-10,starttime-45201.cms","US school teacher sent on leave after officials find her page on porn site"
"1701353137-112","https://timesofindia.indiatimes.com/2023/10/2/archivelist/year-2023,month-10,starttime-45201.cms","Government hopes festive sales will add to domestic demand"
"1701353137-113","https://timesofindia.indiatimes.com/2023/10/2/archivelist/year-2023,month-10,starttime-45201.cms","Corbett tiger reserve's new website launched, will give real-time info"
"1701353137-114","https://timesofindia.indiatimes.com/2023/10/2/archivelist/year-2023,month-10,starttime-45201.cms","Emotional support alligator barred from stadium in US"
"1701353137-115","https://timesofindia.indiatimes.com/2023/10/2/archivelist/year-2023,month-10,starttime-45201.cms","Film on Covid lockdown, helmed by Nainital girl, wins at Spain fest"
"1701353137-116","https://timesofindia.indiatimes.com/2023/10/2/archivelist/year-2023,month-10,starttime-45201.cms","Domestic collections propel GST growth by 10% in Sept"
"1701353137-117","https://timesofindia.indiatimes.com/2023/10/2/archivelist/year-2023,month-10,starttime-45201.cms","Water supply to be suspended in Chennai on October 4"
"1701353137-118","https://timesofindia.indiatimes.com/2023/10/2/archivelist/year-2023,month-10,starttime-45201.cms","Ahead of Diwali, auto sales post a record high"
"1701353137-119","https://timesofindia.indiatimes.com/2023/10/2/archivelist/year-2023,month-10,starttime-45201.cms","Ahead of Diwali, auto sales post a record high"
"1701353137-120","https://timesofindia.indiatimes.com/2023/10/2/archivelist/year-2023,month-10,starttime-45201.cms","Rs 2,650 crore of Rs 2,000 notes exchanged, deposited at 3 Tamil Nadu-based banks"
"1701353137-121","https://timesofindia.indiatimes.com/2023/10/2/archivelist/year-2023,month-10,starttime-45201.cms","Man held for cheating two people of Rs 31 lakh"
"1701353137-122","https://timesofindia.indiatimes.com/2023/10/2/archivelist/year-2023,month-10,starttime-45201.cms","UP: Man killed by neighbours for availing Rs 30 lakh insurance claim"
"1701353137-123","https://timesofindia.indiatimes.com/2023/10/2/archivelist/year-2023,month-10,starttime-45201.cms","Stalin tells cadres to unite to win"
"1701353137-124","https://timesofindia.indiatimes.com/2023/10/2/archivelist/year-2023,month-10,starttime-45201.cms","16 Pakistan 'beggars' on way to Saudi arrested in Multan"
"1701353137-125","https://timesofindia.indiatimes.com/2023/10/2/archivelist/year-2023,month-10,starttime-45201.cms","16 Pakistan 'beggars' on way to Saudi arrested in Multan"
"1701353137-126","https://timesofindia.indiatimes.com/2023/10/2/archivelist/year-2023,month-10,starttime-45201.cms","UP: Girl, 11, killed by sister's 'lover', body exhumed following DM's order"
"1701353137-127","https://timesofindia.indiatimes.com/2023/10/2/archivelist/year-2023,month-10,starttime-45201.cms","Chicago keeping hundreds of migrants at airports while waiting on shelters"
"1701353137-128","https://timesofindia.indiatimes.com/2023/10/2/archivelist/year-2023,month-10,starttime-45201.cms","Man picked up on theft charges dies in custody, three cops suspended"
"1701353137-129","https://timesofindia.indiatimes.com/2023/10/2/archivelist/year-2023,month-10,starttime-45201.cms","Expect temperature to start going down in Delhi from next week"
"1701353137-130","https://timesofindia.indiatimes.com/2023/10/2/archivelist/year-2023,month-10,starttime-45201.cms","Muzaffarnagar riots: 'No proof', 8 accused of rioting acquitted"
"1701353137-131","https://timesofindia.indiatimes.com/2023/10/2/archivelist/year-2023,month-10,starttime-45201.cms","3 sites spotted for proposed new assembly building in Lucknow"
"1701353137-132","https://timesofindia.indiatimes.com/2023/10/2/archivelist/year-2023,month-10,starttime-45201.cms","Will develop Naimisharanya on lines of Ayodhya, no dearth of funds: UP CM Yogi Adityanath"
"1701353137-133","https://timesofindia.indiatimes.com/2023/10/2/archivelist/year-2023,month-10,starttime-45201.cms","Hold weekly L&O review for 100% redressal: Uttar Pradesh CM Yogi Adityanath"
"1701353137-134","https://timesofindia.indiatimes.com/2023/10/2/archivelist/year-2023,month-10,starttime-45201.cms","Centre seeks capacity for 1k IBC cases"
"1701353137-135","https://timesofindia.indiatimes.com/2023/10/2/archivelist/year-2023,month-10,starttime-45201.cms","Uttarakhand: Migrants flee Tehri village after locals tonsure man for 'raping' minor girl"
"1701353137-136","https://timesofindia.indiatimes.com/2023/10/2/archivelist/year-2023,month-10,starttime-45201.cms","First dengue death in Lucknow, 28 fresh cases"
"1701353137-137","https://timesofindia.indiatimes.com/2023/10/2/archivelist/year-2023,month-10,starttime-45201.cms","No truck with NDA or INDIA, reiterates Maya"
"1701353137-138","https://timesofindia.indiatimes.com/2023/10/2/archivelist/year-2023,month-10,starttime-45201.cms","Marico CEO Gupta named ASCI chairman"
"1701353137-139","https://timesofindia.indiatimes.com/2023/10/2/archivelist/year-2023,month-10,starttime-45201.cms","Abhishek asks all parties to join 'fight for the poor'"
"1701353137-140","https://timesofindia.indiatimes.com/2023/10/2/archivelist/year-2023,month-10,starttime-45201.cms","Jindal Steel and Venezuela 'tie up' for iron ore plant"
"1701353137-141","https://timesofindia.indiatimes.com/2023/10/2/archivelist/year-2023,month-10,starttime-45201.cms","Man kills wife in front of daughter, dies by suicide in West Bengal"
"1701353137-142","https://timesofindia.indiatimes.com/2023/10/2/archivelist/year-2023,month-10,starttime-45201.cms","Fresno becomes second US city to ban caste bias"
"1701353137-143","https://timesofindia.indiatimes.com/2023/10/2/archivelist/year-2023,month-10,starttime-45201.cms","All about Phulkari saris"
"1701353137-144","https://timesofindia.indiatimes.com/2023/10/2/archivelist/year-2023,month-10,starttime-45201.cms","Kim Kardashian and Tom Brody reunite at Jay Z’s VIP blackjack party"
"1701353137-145","https://timesofindia.indiatimes.com/2023/10/2/archivelist/year-2023,month-10,starttime-45201.cms","Happy Gandhi Jayanti 2023: Images, Quotes, Wishes, Messages, Cards, Greetings, Pictures and GIFs"
"1701353137-146","https://timesofindia.indiatimes.com/2023/10/2/archivelist/year-2023,month-10,starttime-45201.cms","West Bengal: 20-year-old dies of dengue, seventh victim in South Dum Dum this season"
"1701353137-147","https://timesofindia.indiatimes.com/2023/10/2/archivelist/year-2023,month-10,starttime-45201.cms","A sister's two-year battle for justice brings closure"
"1701353137-148","https://timesofindia.indiatimes.com/2023/10/2/archivelist/year-2023,month-10,starttime-45201.cms","Rural Bengal reports more cases of dengue than urban areas"
"1701353137-149","https://timesofindia.indiatimes.com/2023/10/2/archivelist/year-2023,month-10,starttime-45201.cms","North Korea blames US for 'terrorist act' at Cuban embassy"
"1701353137-150","https://timesofindia.indiatimes.com/2023/10/2/archivelist/year-2023,month-10,starttime-45201.cms","With 12 organ donations till September, West Bengal set to beat 2022 stats"
"1701353137-151","https://timesofindia.indiatimes.com/2023/10/2/archivelist/year-2023,month-10,starttime-45201.cms","Attackers set off bomb at Turkiye govt building"
"1701353137-152","https://timesofindia.indiatimes.com/2023/10/2/archivelist/year-2023,month-10,starttime-45201.cms","North Korea slams UN nuclear agency as US mouthpiece"
"1701353137-153","https://timesofindia.indiatimes.com/2023/10/2/archivelist/year-2023,month-10,starttime-45201.cms","Pre-puja rush at malls & shopping hubs on 1st Sunday of festive month"
"1701353137-154","https://timesofindia.indiatimes.com/2023/10/2/archivelist/year-2023,month-10,starttime-45201.cms","Investments by PE-VC halve YoY in Sept quarter"
"1701353137-155","https://timesofindia.indiatimes.com/2023/10/2/archivelist/year-2023,month-10,starttime-45201.cms","ATS member shot at by chain snatcher"
"1701353137-156","https://timesofindia.indiatimes.com/2023/10/2/archivelist/year-2023,month-10,starttime-45201.cms","Manjhi quits electoral politics on age ground"
"1701353137-157","https://timesofindia.indiatimes.com/2023/10/2/archivelist/year-2023,month-10,starttime-45201.cms","Woman bludgeoned to death at Greater Noida home while her family sleeps in other room"
"1701353137-158","https://timesofindia.indiatimes.com/2023/10/2/archivelist/year-2023,month-10,starttime-45201.cms","10 Cuban migrants killed in Mexico truck accident, 17 injured"
"1701353137-159","https://timesofindia.indiatimes.com/2023/10/2/archivelist/year-2023,month-10,starttime-45201.cms","Reliance Infra wins 405crore award against DVC"
"1701353137-160","https://timesofindia.indiatimes.com/2023/10/2/archivelist/year-2023,month-10,starttime-45201.cms","Man beaten to death for dialling 'wrong' number"
"1701353137-161","https://timesofindia.indiatimes.com/2023/10/2/archivelist/year-2023,month-10,starttime-45201.cms","'Ours is an everyday struggle, but we haven't lost sight of our target'"
"1701353137-162","https://timesofindia.indiatimes.com/2023/10/2/archivelist/year-2023,month-10,starttime-45201.cms","IMD predicts widespread rainfall across Bihar today"
"1701353137-163","https://timesofindia.indiatimes.com/2023/10/2/archivelist/year-2023,month-10,starttime-45201.cms","6,460 dengue cases logged in Bihar in September alone: Health dept"
"1701353137-164","https://timesofindia.indiatimes.com/2023/10/2/archivelist/year-2023,month-10,starttime-45201.cms","Cajugotto cut off as water erases its only road"
"1701353137-165","https://timesofindia.indiatimes.com/2023/10/2/archivelist/year-2023,month-10,starttime-45201.cms","Nightclub fire kills at least 13 in Spain's Murcia, search on for more victims"
"1701353137-166","https://timesofindia.indiatimes.com/2023/10/2/archivelist/year-2023,month-10,starttime-45201.cms","GPS tracker, ignition kill outsmart car thief in Gurgaon"
"1701353137-167","https://timesofindia.indiatimes.com/2023/10/2/archivelist/year-2023,month-10,starttime-45201.cms","Pro-China winner transfers jailed Maldives' ex-prez to house arrest"
"1701353137-168","https://timesofindia.indiatimes.com/2023/10/2/archivelist/year-2023,month-10,starttime-45201.cms","Pro-China winner transfers jailed Maldives' ex-prez to house arrest"
"1701353137-169","https://timesofindia.indiatimes.com/2023/10/2/archivelist/year-2023,month-10,starttime-45201.cms","RPSG co gets GST notice"
