,Date,Close,output
241,2020-12-17,181.6999969482422,1
242,2020-12-18,180.5500030517578,0
243,2020-12-21,164.5500030517578,1
244,2020-12-22,164.9499969482422,0
245,2020-12-23,169.1999969482422,2
246,2020-12-24,175.9499969482422,1
247,2020-12-28,186.3500061035156,1
248,2020-12-29,183.4499969482422,2
249,2020-12-30,184.1499938964844,2
250,2020-12-31,183.8500061035156,1
251,2021-01-01,186.5,1
252,2021-01-04,191.3000030517578,1
253,2021-01-05,193.1999969482422,2
254,2021-01-06,195.3999938964844,2
255,2021-01-07,196.75,2
256,2021-01-08,198.1499938964844,1
257,2021-01-11,220.6499938964844,1
258,2021-01-12,237.8000030517578,2
259,2021-01-13,242.6000061035156,1
260,2021-01-14,245.1000061035156,1
261,2021-01-15,260.29998779296875,2
262,2021-01-18,245.9499969482422,1
263,2021-01-19,258.6499938964844,0
264,2021-01-20,274.8999938964844,2
265,2021-01-21,290.6000061035156,1
266,2021-01-22,289.3500061035156,2
267,2021-01-25,279.1499938964844,1
268,2021-01-27,267.5,0
269,2021-01-28,266.79998779296875,0
270,2021-01-29,262.70001220703125,0
271,2021-02-01,279.6000061035156,1
272,2021-02-02,322.0,2
273,2021-02-03,331.0,2
274,2021-02-04,326.1499938964844,1
275,2021-02-05,315.8999938964844,2
276,2021-02-08,335.95001220703125,1
277,2021-02-09,325.04998779296875,2
278,2021-02-10,328.8999938964844,0
279,2021-02-11,325.0,0
280,2021-02-12,325.3999938964844,1
281,2021-02-15,333.3500061035156,1
282,2021-02-16,329.20001220703125,1
283,2021-02-17,330.1499938964844,1
284,2021-02-18,323.8500061035156,1
285,2021-02-19,311.8500061035156,0
286,2021-02-22,304.5,1
287,2021-02-23,324.0,0
288,2021-02-24,321.6499938964844,1
289,2021-02-25,333.1499938964844,1
290,2021-02-26,322.95001220703125,1
291,2021-03-01,328.29998779296875,1
292,2021-03-02,345.75,1
293,2021-03-03,348.5,1
294,2021-03-04,339.20001220703125,1
295,2021-03-05,325.1499938964844,1
296,2021-03-08,321.25,0
297,2021-03-09,315.20001220703125,1
298,2021-03-10,321.45001220703125,1
299,2021-03-12,317.54998779296875,1
300,2021-03-15,318.54998779296875,2
301,2021-03-16,319.95001220703125,2
302,2021-03-17,305.79998779296875,0
303,2021-03-18,307.0,2
304,2021-03-19,308.95001220703125,0
305,2021-03-22,303.04998779296875,1
306,2021-03-23,307.3999938964844,1
307,2021-03-24,294.45001220703125,1
308,2021-03-25,285.54998779296875,0
309,2021-03-26,296.3999938964844,0
310,2021-03-30,297.04998779296875,1
311,2021-03-31,301.79998779296875,2
312,2021-04-01,307.75,0
313,2021-04-05,305.04998779296875,1
314,2021-04-06,307.75,1
315,2021-04-07,307.79998779296875,1
316,2021-04-08,313.95001220703125,2
317,2021-04-09,318.20001220703125,1
318,2021-04-12,286.54998779296875,1
319,2021-04-13,302.8500061035156,1
320,2021-04-15,303.5,1
321,2021-04-16,310.0,0
322,2021-04-19,301.3999938964844,1
323,2021-04-20,298.04998779296875,0
324,2021-04-22,294.54998779296875,1
325,2021-04-23,294.0,1
326,2021-04-26,295.3999938964844,1
327,2021-04-27,301.5,1
328,2021-04-28,305.8999938964844,1
329,2021-04-29,301.8999938964844,2
330,2021-04-30,293.8500061035156,1
331,2021-05-03,293.0,1
332,2021-05-04,289.45001220703125,0
333,2021-05-05,291.5,1
334,2021-05-06,301.25,2
335,2021-05-07,302.75,1
336,2021-05-10,314.8500061035156,1
337,2021-05-11,315.54998779296875,0
338,2021-05-12,326.0,1
339,2021-05-14,312.25,1
340,2021-05-17,321.1000061035156,1
341,2021-05-18,332.45001220703125,2
342,2021-05-19,314.45001220703125,1
343,2021-05-20,307.70001220703125,1
344,2021-05-21,313.1000061035156,1
345,2021-05-24,311.8500061035156,1
346,2021-05-25,315.25,0
347,2021-05-26,315.5,1
348,2021-05-27,318.6000061035156,1
349,2021-05-28,318.75,1
350,2021-05-31,318.75,1
351,2021-06-01,318.1000061035156,1
352,2021-06-02,323.0,1
353,2021-06-03,325.6499938964844,2
354,2021-06-04,334.95001220703125,1
355,2021-06-07,345.5,1
356,2021-06-08,352.75,1
357,2021-06-09,343.3500061035156,1
358,2021-06-10,344.75,1
359,2021-06-11,350.75,1
360,2021-06-14,355.95001220703125,1
361,2021-06-15,352.70001220703125,0
362,2021-06-16,349.3500061035156,2
363,2021-06-17,345.6499938964844,1
364,2021-06-18,337.3999938964844,1
365,2021-06-21,334.29998779296875,1
366,2021-06-22,337.8999938964844,0
367,2021-06-23,335.25,1
368,2021-06-24,334.6499938964844,1
369,2021-06-25,339.6499938964844,1
370,2021-06-28,342.79998779296875,1
371,2021-06-29,341.54998779296875,1
372,2021-06-30,339.6000061035156,1
373,2021-07-01,344.25,1
374,2021-07-02,344.8999938964844,0
375,2021-07-05,346.1000061035156,1
376,2021-07-06,316.8999938964844,1
377,2021-07-07,317.1000061035156,2
378,2021-07-08,306.3500061035156,1
379,2021-07-09,306.29998779296875,1
380,2021-07-12,307.45001220703125,1
381,2021-07-13,310.95001220703125,1
382,2021-07-14,309.54998779296875,1
383,2021-07-15,310.25,2
384,2021-07-16,311.25,1
385,2021-07-19,308.8500061035156,1
386,2021-07-20,302.1499938964844,1
387,2021-07-22,302.54998779296875,1
388,2021-07-23,295.54998779296875,1
389,2021-07-26,293.1499938964844,1
390,2021-07-27,291.3999938964844,2
391,2021-07-28,284.45001220703125,1
392,2021-07-29,292.8999938964844,1
393,2021-07-30,293.95001220703125,1
394,2021-08-02,296.8500061035156,1
395,2021-08-03,303.70001220703125,1
396,2021-08-04,298.1499938964844,2
397,2021-08-05,299.70001220703125,2
398,2021-08-06,300.04998779296875,1
399,2021-08-09,298.1000061035156,1
400,2021-08-10,294.20001220703125,0
401,2021-08-11,295.45001220703125,1
402,2021-08-12,306.0,1
403,2021-08-13,307.25,1
404,2021-08-16,303.70001220703125,2
405,2021-08-17,297.70001220703125,1
406,2021-08-18,293.3500061035156,1
407,2021-08-20,283.1000061035156,1
408,2021-08-23,276.95001220703125,1
409,2021-08-24,279.79998779296875,1
410,2021-08-25,284.3999938964844,1
411,2021-08-26,284.29998779296875,2
412,2021-08-27,285.75,2
413,2021-08-30,291.95001220703125,1
414,2021-08-31,287.29998779296875,2
415,2021-09-01,295.25,2
416,2021-09-02,293.1499938964844,1
417,2021-09-03,295.54998779296875,1
418,2021-09-06,297.45001220703125,1
419,2021-09-07,294.6000061035156,1
420,2021-09-08,295.25,1
421,2021-09-09,298.95001220703125,1
422,2021-09-13,301.20001220703125,1
423,2021-09-14,306.1000061035156,1
424,2021-09-15,311.95001220703125,1
425,2021-09-16,311.6499938964844,1
426,2021-09-17,308.6000061035156,2
427,2021-09-20,298.95001220703125,1
428,2021-09-21,301.95001220703125,1
429,2021-09-22,310.1000061035156,2
430,2021-09-23,321.5,1
431,2021-09-24,317.95001220703125,2
432,2021-09-27,331.6499938964844,1
433,2021-09-28,329.29998779296875,1
434,2021-09-29,330.25,1
435,2021-09-30,333.3500061035156,1
436,2021-10-01,333.29998779296875,1
437,2021-10-04,342.0,1
438,2021-10-05,344.95001220703125,1
439,2021-10-06,336.04998779296875,1
440,2021-10-07,376.5,0
441,2021-10-08,382.9500122070313,2
442,2021-10-11,415.75,1
443,2021-10-12,420.8500061035156,1
444,2021-10-13,506.8999938964844,2
445,2021-10-14,497.6000061035156,1
446,2021-10-18,509.6000061035156,1
447,2021-10-19,481.8999938964844,2
448,2021-10-20,486.8999938964844,2
449,2021-10-21,508.0,1
450,2021-10-22,490.8999938964844,1
451,2021-10-25,479.8999938964844,2
452,2021-10-26,508.6499938964844,2
453,2021-10-27,497.8999938964844,1
454,2021-10-28,481.0499877929688,1
455,2021-10-29,483.7000122070313,0
456,2021-11-01,485.7000122070313,1
457,2021-11-02,487.8500061035156,2
458,2021-11-03,484.8999938964844,1
459,2021-11-04,489.7000122070313,2
460,2021-11-08,501.3999938964844,1
461,2021-11-09,509.6499938964844,1
462,2021-11-10,510.75,1
463,2021-11-11,503.4500122070313,2
464,2021-11-12,507.0499877929688,1
465,2021-11-15,505.4500122070313,1
466,2021-11-16,519.0499877929688,1
467,2021-11-17,530.1500244140625,1
468,2021-11-18,509.7000122070313,0
469,2021-11-22,486.1000061035156,2
470,2021-11-23,495.5,1
471,2021-11-24,488.6499938964844,2
472,2021-11-25,492.75,1
473,2021-11-26,460.2000122070313,1
474,2021-11-29,461.4500122070313,1
475,2021-11-30,458.6000061035156,1
476,2021-12-01,475.25,1
477,2021-12-02,479.1000061035156,2
478,2021-12-03,480.1000061035156,2
479,2021-12-06,467.2000122070313,1
480,2021-12-07,481.7999877929688,0
481,2021-12-08,493.8999938964844,2
482,2021-12-09,493.9500122070313,2
483,2021-12-10,494.4500122070313,1
484,2021-12-13,495.3500061035156,1
485,2021-12-14,489.3999938964844,1
486,2021-12-15,491.6499938964844,2
487,2021-12-16,491.9500122070313,1
488,2021-12-17,470.2000122070313,1
489,2021-12-20,447.0499877929688,1
490,2021-12-21,453.6000061035156,0
491,2021-12-22,470.5,2
492,2021-12-23,472.3500061035156,1
493,2021-12-24,467.6000061035156,1
494,2021-12-27,471.1499938964844,0
495,2021-12-28,480.2000122070313,1
496,2021-12-29,476.0,1
497,2021-12-30,470.3999938964844,1
498,2021-12-31,482.3999938964844,1
499,2022-01-03,497.6000061035156,1
500,2022-01-04,489.6000061035156,2
501,2022-01-05,489.75,2
502,2022-01-06,488.8500061035156,1
503,2022-01-07,490.6000061035156,0
504,2022-01-10,503.7000122070313,1
505,2022-01-11,501.2999877929688,1
506,2022-01-12,507.25,1
507,2022-01-13,511.9500122070313,2
508,2022-01-14,509.8999938964844,1
509,2022-01-17,525.0,1
510,2022-01-18,510.7999877929688,2
511,2022-01-19,520.8499755859375,1
512,2022-01-20,515.7000122070312,2
513,2022-01-21,501.8500061035156,0
514,2022-01-24,478.4500122070313,1
515,2022-01-25,490.5499877929688,1
516,2022-01-27,494.3999938964844,2
517,2022-01-28,497.2999877929688,2
518,2022-01-31,517.75,1
519,2022-02-01,504.2999877929688,1
520,2022-02-02,506.3999938964844,1
521,2022-02-03,504.5,1
522,2022-02-04,500.6000061035156,2
523,2022-02-07,494.6000061035156,1
524,2022-02-08,492.75,1
525,2022-02-09,501.25,1
526,2022-02-10,507.4500122070313,1
527,2022-02-11,498.8500061035156,1
528,2022-02-14,471.4500122070313,0
529,2022-02-15,504.0,1
530,2022-02-16,498.4500122070313,2
531,2022-02-17,499.9500122070313,0
532,2022-02-18,493.1499938964844,1
533,2022-02-21,494.4500122070313,1
534,2022-02-22,478.25,1
535,2022-02-23,477.0,1
536,2022-02-24,427.9500122070313,1
537,2022-02-25,459.75,1
538,2022-02-28,454.0499877929688,1
539,2022-03-02,447.6000061035156,0
540,2022-03-03,437.1000061035156,1
541,2022-03-04,417.25,0
542,2022-03-07,394.0,1
543,2022-03-08,391.75,0
544,2022-03-09,405.8999938964844,0
545,2022-03-10,419.6000061035156,2
546,2022-03-11,418.1499938964844,2
547,2022-03-14,411.7000122070313,1
548,2022-03-15,413.6499938964844,2
549,2022-03-16,424.8999938964844,1
550,2022-03-17,433.7999877929688,2
551,2022-03-21,427.9500122070313,1
552,2022-03-22,440.3500061035156,1
553,2022-03-23,435.7999877929688,2
554,2022-03-24,433.2000122070313,1
555,2022-03-25,432.1000061035156,1
556,2022-03-28,432.7000122070313,1
557,2022-03-29,433.7000122070313,2
558,2022-03-30,435.6499938964844,1
559,2022-03-31,433.75,0
560,2022-04-01,441.1499938964844,2
561,2022-04-04,446.75,1
562,2022-04-05,458.0499877929688,1
563,2022-04-06,456.1499938964844,1
564,2022-04-07,449.5,2
565,2022-04-08,452.0499877929688,1
566,2022-04-11,452.0499877929688,1
567,2022-04-12,438.2999877929688,1
568,2022-04-13,431.0499877929688,1
569,2022-04-18,433.7999877929688,2
570,2022-04-19,424.9500122070313,0
571,2022-04-20,440.5499877929688,1
572,2022-04-21,448.0499877929688,1
573,2022-04-22,438.8500061035156,2
574,2022-04-25,425.1499938964844,0
575,2022-04-26,434.8999938964844,1
576,2022-04-27,430.25,1
577,2022-04-28,436.0499877929688,1
578,2022-04-29,437.6000061035156,1
579,2022-05-02,432.8500061035156,1
580,2022-05-04,423.5,2
581,2022-05-05,426.2999877929688,0
582,2022-05-06,408.5499877929688,1
583,2022-05-09,403.9500122070313,1
584,2022-05-10,391.75,0
585,2022-05-11,388.1499938964844,1
586,2022-05-12,372.2999877929688,2
587,2022-05-13,404.2999877929688,0
588,2022-05-16,405.3500061035156,0
589,2022-05-17,424.1499938964844,1
590,2022-05-18,415.1499938964844,2
591,2022-05-19,398.6499938964844,1
592,2022-05-20,418.0,1
593,2022-05-23,421.4500122070313,1
594,2022-05-24,425.75,0
595,2022-05-25,417.0,1
596,2022-05-26,420.6499938964844,0
597,2022-05-27,429.6000061035156,1
598,2022-05-30,442.3999938964844,1
599,2022-05-31,443.5499877929688,1
600,2022-06-01,444.6000061035156,1
601,2022-06-02,439.1499938964844,1
602,2022-06-03,431.8999938964844,1
603,2022-06-06,432.3500061035156,1
604,2022-06-07,435.8500061035156,1
605,2022-06-08,435.6499938964844,1
606,2022-06-09,428.5,0
607,2022-06-10,428.0499877929688,0
608,2022-06-13,406.7000122070313,1
609,2022-06-14,405.1499938964844,1
610,2022-06-15,414.1000061035156,0
611,2022-06-16,392.9500122070313,1
612,2022-06-17,388.9500122070313,1
613,2022-06-20,382.7000122070313,1
614,2022-06-21,397.6000061035156,0
615,2022-06-22,393.1000061035156,2
616,2022-06-23,407.2000122070313,1
617,2022-06-24,409.2999877929688,0
618,2022-06-27,414.5,1
619,2022-06-28,417.1000061035156,1
620,2022-06-29,416.9500122070313,1
621,2022-06-30,411.7999877929688,1
622,2022-07-01,412.7000122070313,0
623,2022-07-04,408.4500122070313,1
624,2022-07-05,412.0,1
625,2022-07-06,416.3500061035156,1
626,2022-07-07,430.8500061035156,2
627,2022-07-08,441.5499877929688,1
628,2022-07-11,437.0499877929688,1
629,2022-07-12,430.5499877929688,1
630,2022-07-13,427.1000061035156,1
631,2022-07-14,428.0499877929688,1
632,2022-07-15,440.2000122070313,1
633,2022-07-18,450.8999938964844,2
634,2022-07-19,449.0499877929688,2
635,2022-07-20,453.4500122070313,1
636,2022-07-21,454.8500061035156,1
637,2022-07-22,454.8999938964844,1
638,2022-07-25,449.5499877929688,1
639,2022-07-26,441.1499938964844,1
640,2022-07-27,444.0499877929688,1
641,2022-07-28,442.25,1
642,2022-07-29,449.6000061035156,2
643,2022-08-01,479.2000122070313,1
644,2022-08-02,476.25,1
645,2022-08-03,467.7999877929688,1
646,2022-08-04,468.8999938964844,2
647,2022-08-05,465.25,1
648,2022-08-08,468.25,1
649,2022-08-10,475.5499877929688,2
650,2022-08-11,476.6499938964844,1
651,2022-08-12,477.5499877929688,2
652,2022-08-16,489.8500061035156,2
653,2022-08-17,485.3999938964844,2
654,2022-08-18,484.7999877929688,1
655,2022-08-19,471.0,1
656,2022-08-22,454.6000061035156,1
657,2022-08-23,460.4500122070313,2
658,2022-08-24,463.2000122070313,0
659,2022-08-25,459.2000122070313,1
660,2022-08-26,465.0499877929688,1
661,2022-08-29,453.3500061035156,0
662,2022-08-30,471.1000061035156,0
663,2022-09-01,466.8999938964844,1
664,2022-09-02,461.75,0
665,2022-09-05,459.0,1
666,2022-09-06,457.75,1
667,2022-09-07,445.8500061035156,1
668,2022-09-08,442.2000122070313,1
669,2022-09-09,445.8999938964844,1
670,2022-09-12,451.0,1
671,2022-09-13,456.7999877929688,1
672,2022-09-14,450.2000122070313,0
673,2022-09-15,447.25,1
674,2022-09-16,432.5,1
675,2022-09-19,425.4500122070313,1
676,2022-09-20,434.25,1
677,2022-09-21,427.6499938964844,0
678,2022-09-22,432.2000122070313,1
679,2022-09-23,423.1000061035156,1
680,2022-09-26,397.5,1
681,2022-09-27,398.7999877929688,0
682,2022-09-28,399.1000061035156,1
683,2022-09-29,402.25,0
684,2022-09-30,404.6000061035156,0
685,2022-10-03,397.6499938964844,1
686,2022-10-04,407.8999938964844,1
687,2022-10-06,414.1000061035156,1
688,2022-10-07,412.1499938964844,1
689,2022-10-10,395.9500122070313,1
690,2022-10-11,393.3500061035156,0
691,2022-10-12,396.5499877929688,1
692,2022-10-13,399.0,1
693,2022-10-14,396.25,1
694,2022-10-17,396.1000061035156,1
695,2022-10-18,404.25,1
696,2022-10-19,399.0499877929688,1
697,2022-10-20,398.1000061035156,1
698,2022-10-21,398.0499877929688,1
699,2022-10-24,401.6000061035156,1
700,2022-10-25,404.5499877929688,1
701,2022-10-27,407.7000122070313,1
702,2022-10-28,409.8999938964844,1
703,2022-10-31,412.75,1
704,2022-11-01,421.3500061035156,2
705,2022-11-02,422.1499938964844,1
706,2022-11-03,416.25,1
707,2022-11-04,425.3500061035156,1
708,2022-11-07,435.0,1
709,2022-11-09,433.1499938964844,1
710,2022-11-10,412.2000122070313,1
711,2022-11-11,423.5,1
712,2022-11-14,433.7000122070313,1
713,2022-11-15,437.1499938964844,2
714,2022-11-16,431.5499877929688,2
715,2022-11-17,423.1499938964844,2
716,2022-11-18,423.7999877929688,1
717,2022-11-21,421.1000061035156,1
718,2022-11-22,424.7000122070313,1
719,2022-11-23,424.0499877929688,1
720,2022-11-24,423.3999938964844,1
721,2022-11-25,433.2000122070313,1
722,2022-11-28,433.25,1
723,2022-11-29,433.1499938964844,2
724,2022-11-30,439.3999938964844,2
725,2022-12-01,438.25,1
726,2022-12-02,435.3999938964844,2
727,2022-12-05,428.75,1
728,2022-12-06,427.1000061035156,1
729,2022-12-07,420.1000061035156,1
730,2022-12-08,417.2000122070313,1
731,2022-12-09,413.2999877929688,0
732,2022-12-12,414.1499938964844,1
733,2022-12-13,418.5,2
734,2022-12-14,417.8999938964844,2
735,2022-12-15,416.7000122070313,1
736,2022-12-16,421.6000061035156,1
737,2022-12-19,418.0,1
738,2022-12-20,410.5,1
739,2022-12-21,402.6000061035156,1
740,2022-12-22,394.4500122070313,1
741,2022-12-23,378.3500061035156,1
742,2022-12-26,384.7999877929688,1
743,2022-12-27,394.1499938964844,1
744,2022-12-28,391.2999877929688,2
745,2022-12-29,385.8999938964844,2
746,2022-12-30,387.9500122070313,1
747,2023-01-02,394.7999877929688,1
748,2023-01-03,393.8999938964844,2
749,2023-01-04,385.6000061035156,1
750,2023-01-05,386.8999938964844,1
751,2023-01-06,382.0,1
752,2023-01-09,389.4500122070313,2
753,2023-01-10,412.8999938964844,1
754,2023-01-11,418.2000122070313,0
755,2023-01-12,412.25,1
756,2023-01-13,411.5,1
757,2023-01-16,413.0,1
758,2023-01-17,415.2999877929688,1
759,2023-01-18,408.3999938964844,1
760,2023-01-19,400.75,1
761,2023-01-20,403.1499938964844,2
762,2023-01-23,408.3999938964844,1
763,2023-01-24,422.1499938964844,1
764,2023-01-25,419.0499877929688,1
765,2023-01-27,445.6000061035156,0
766,2023-01-30,443.6499938964844,1
767,2023-01-31,452.1000061035156,2
768,2023-02-01,446.6499938964844,1
769,2023-02-02,444.7999877929688,1
